row#,Name,FIPS,Source,ToxPi Score,Overall Physical Health,Mental Health & Deaths of Despair,Chronic Disease,Chronic Disease Prevention,Infectious Diseases,Child & Maternal Health,Access to Care
23965,"IL, Will, 17197883804",17197883804,"+41.4530406,-087.6499789",0.451669535457872,0.515687338199647,0.511678581488306,0.436159551564074,0.490113975127511,0.294501596592506,0.329709859664132,0.583835845568929
23966,"IL, Will, 17197883806",17197883806,"+41.4423894,-087.5520766",0.446810483590525,0.536638123424914,0.375029778684427,0.640629043714794,0.499470170705862,0.294501596592506,0.270159448523627,0.511245223487547
23967,"IL, Will, 17197883808",17197883808,"+41.4047362,-087.5837074",0.472663151948964,0.5416440632575,0.335144466307332,0.763579998788606,0.50882826872333,0.294501596592506,0.299617717243738,0.565325952729734
23968,"IL, Will, 17197883809",17197883809,"+41.4154505,-087.6522823",0.520620503672665,0.690668626010286,0.441430826006809,0.847959076917994,0.663983593365053,0.294501596592506,0.313981025558682,0.391818781257326
23969,"IL, Will, 17197883810",17197883810,"+41.4639300,-087.5979305",0.384986173597494,0.206774842577269,0.367336362366195,0.605826253104196,0.430160508788318,0.294501596592506,0.250209285307775,0.540094366446202
23970,"IL, Will, 17197883811",17197883811,"+41.4318330,-087.6007660",0.451904849377166,0.604901563583676,0.458381598071599,0.477803963459961,0.489562267783525,0.294501596592506,0.273723302253415,0.564459653895479
23971,"IL, Will, 17197883902",17197883902,"+41.3422595,-087.5987682",0.412386896202161,0.399101814910696,0.49900192960031,0.523633189985078,0.517159049617515,0.294501596592506,0.303522109503997,0.349788583205028
23972,"IL, Will, 17197883903",17197883903,"+41.3471365,-087.7372854",0.393566987051638,0.462407383246239,0.519462660961803,0.35187408113034,0.44547133880348,0.294501596592506,0.342906570637065,0.338345277990032
23973,"IL, Will, 17197883904",17197883904,"+41.3428328,-087.8483469",0.429165683967379,0.450774924979571,0.543271453128452,0.515742611874962,0.496294999819268,0.294501596592506,0.345812948986239,0.357761252390657
23974,"IL, Will, 17197884003",17197884003,"+41.2748541,-088.2278783",0.446404100714928,0.608856874068682,0.5897104164433,0.40868569288967,0.51491987877658,0.294501596592506,0.347819091814265,0.360335154419491
23975,"IL, Will, 17197884004",17197884004,"+41.2329269,-088.2086799",0.504242525539489,0.754001661779752,0.542283872330026,0.626097825548293,0.601781443989339,0.294501596592506,0.339396663605174,0.37163461493133
23976,"IL, Will, 17197884005",17197884005,"+41.2266861,-088.1332343",0.444539548292095,0.559951107967616,0.516817239609953,0.527996960503059,0.547811148673715,0.294501596592506,0.320468115980737,0.344230668717081
23977,"IL, Will, 17197884006",17197884006,"+41.2556502,-088.0626126",0.48240930072484,0.674703180042163,0.556832070780285,0.580844011034695,0.590062419027435,0.294501596592506,0.320865972877724,0.359055854719072
23978,"IL, Will, 17197884101",17197884101,"+41.6175190,-088.0872794",0.414561550370269,0.36200017853832,0.531951510599606,0.432247300519247,0.412686605496908,0.294501596592506,0.272469041527321,0.596074619317973
23979,"IL, Will, 17197884103",17197884103,"+41.5846374,-088.0981820",0.345983472930953,0.248388004971606,0.51505578402194,0.119762787086543,0.398774068232881,0.294501596592506,0.245364197502945,0.60003787210825
23980,"IL, Will, 17197980000",17197980000,"+41.3669283,-088.0990325",0.375262343697603,0.393779999587988,0.502748260694668,0.302220704921012,0.430881533213733,0.294501596592506,0.344943058482658,0.357761252390657
23981,"IL, Will, 17197980100",17197980100,"+41.5741289,-088.0998109",0.397970785093656,0.324095119723678,0.564489869430376,0.0868514225616572,0.640764323939723,0.294501596592506,0.230984030844908,0.644109132562744
