row#,Name,FIPS,Source,ToxPi Score,Socioeconomic Stressors,Housing Composition & Disability,Minority Status & Language,Housing Type & Transportation
64551,"TX, Harris, 48201533600",48201533600,"+29.9058477,-095.4258353",0.703086014406002,0.903349807789355,0.510110085625854,0.688893366202181,0.709990798006617
64552,"TX, Harris, 48201533701",48201533701,"+29.9274335,-095.4244279",0.615225714089447,0.799015876173543,0.555746556180901,0.694281694674407,0.411858729328936
64553,"TX, Harris, 48201533702",48201533702,"+29.9187466,-095.4384418",0.553107585903945,0.819086290462304,0.426648120665369,0.686318561667527,0.280377370820582
64554,"TX, Harris, 48201533801",48201533801,"+29.9091106,-095.4602777",0.576112095822376,0.740368880099905,0.546028443441651,0.68813839635447,0.329912663393475
64555,"TX, Harris, 48201533802",48201533802,"+29.9261210,-095.4677359",0.569626570229872,0.664407509228015,0.531190491056221,0.688251353168295,0.394656927466957
64556,"TX, Harris, 48201533901",48201533901,"+29.9269734,-095.4886968",0.562561236165201,0.761308448353069,0.520367209829746,0.678787377062445,0.289781909415543
64557,"TX, Harris, 48201533902",48201533902,"+29.9303470,-095.5011315",0.672365326961683,0.948531855993008,0.620328113013137,0.68955559999164,0.431045738848949
64558,"TX, Harris, 48201534001",48201534001,"+29.9064286,-095.4853598",0.675068040261877,0.80905317776408,0.513173956316776,0.68234563175632,0.69569939521033
64559,"TX, Harris, 48201534002",48201534002,"+29.9137255,-095.4996199",0.537996259146987,0.643003028919444,0.554268855329702,0.661227357105626,0.293485795233176
64560,"TX, Harris, 48201534003",48201534003,"+29.9302175,-095.5124825",0.572297100968135,0.786980647237596,0.534167956618513,0.682117746437803,0.285922053578629
64561,"TX, Harris, 48201534100",48201534100,"+29.9180450,-095.5356847",0.66324466762812,0.776914824489889,0.607650288008284,0.667188720119196,0.601224837895109
64562,"TX, Harris, 48201534201",48201534201,"+29.9127214,-095.5480759",0.568179497411199,0.606682481881926,0.400084884692043,0.664804629184873,0.601145993885952
64563,"TX, Harris, 48201534202",48201534202,"+29.8893712,-095.5366809",0.374455473968159,0.374514045708187,0.274764728251514,0.594981494346029,0.253561627566905
64564,"TX, Harris, 48201534203",48201534203,"+29.8728924,-095.5368779",0.622951936460908,0.750283496143873,0.427499498436992,0.653955202804434,0.660069548458333
64565,"TX, Harris, 48201540100",48201540100,"+29.8580080,-095.5857984",0.374682637538318,0.187192024781785,0.324102320082497,0.598325264239476,0.389110941049516
64566,"TX, Harris, 48201540200",48201540200,"+29.8233580,-095.5697134",0.496572237545908,0.487983757887304,0.331146259614477,0.6670194634589,0.500139469222953
64567,"TX, Harris, 48201540501",48201540501,"+29.8515955,-095.6410136",0.571667355458703,0.748391258354621,0.498689392489618,0.670730166073381,0.368858604917194
64568,"TX, Harris, 48201540502",48201540502,"+29.8460307,-095.6323938",0.374716504144963,0.387658368628383,0.477187890984965,0.564169893137205,0.0698498638293004
64569,"TX, Harris, 48201540601",48201540601,"+29.8608764,-095.6313514",0.363732553466146,0.328053462808083,0.266634794891266,0.616365939299924,0.243876016865312
64570,"TX, Harris, 48201540602",48201540602,"+29.8746830,-095.6347135",0.547249951263613,0.595826748115973,0.507817299912231,0.653766374835717,0.431589382190532
64571,"TX, Harris, 48201540700",48201540700,"+29.8570980,-095.6131462",0.440065832318164,0.36878444443501,0.329265478336602,0.621063795623566,0.441149610877478
64572,"TX, Harris, 48201540800",48201540800,"+29.8873908,-095.6029874",0.573331304596114,0.646944398031337,0.479891747774258,0.652526252579593,0.513962819999269
64573,"TX, Harris, 48201540901",48201540901,"+29.8894857,-095.6244446",0.270855500612888,0.121336242349698,0.285223517973244,0.50327790550328,0.173584336625329
64574,"TX, Harris, 48201540902",48201540902,"+29.8943643,-095.6298817",0.359219079906859,0.199313934594809,0.352046795189582,0.538538427515573,0.346977162327474
64575,"TX, Harris, 48201541001",48201541001,"+29.9146143,-095.6418456",0.487671913371722,0.494630491176249,0.491006057973183,0.617596584614389,0.347454519723068
64576,"TX, Harris, 48201541002",48201541002,"+29.9228062,-095.6588770",0.423359199825171,0.300836222527321,0.536883747328715,0.562759107627328,0.292957721817319
64577,"TX, Harris, 48201541003",48201541003,"+29.9256237,-095.6747697",0.331592864558538,0.286058741093417,0.380013730090281,0.518775638299973,0.14152334875048
64578,"TX, Harris, 48201541100",48201541100,"+29.9007008,-095.6518575",0.38036241440501,0.352537423171105,0.394163196131339,0.559850748394486,0.214898289923108
64579,"TX, Harris, 48201541201",48201541201,"+29.8935615,-095.6755299",0.363505595395494,0.221075125354449,0.447513223341176,0.553670133506632,0.231763899379719
64580,"TX, Harris, 48201541202",48201541202,"+29.8887764,-095.6603448",0.516765372083605,0.564825466687032,0.451517794235297,0.590733956322086,0.459984271090005
64581,"TX, Harris, 48201541203",48201541203,"+29.8888536,-095.6490812",0.241038458811692,0.0763887858535918,0.269736650360057,0.435248165772403,0.182780233260716
64582,"TX, Harris, 48201541300",48201541300,"+29.8737314,-095.6642745",0.551014872429091,0.615518385531077,0.509090645067802,0.647030162870761,0.432420296246726
64583,"TX, Harris, 48201541400",48201541400,"+29.8579059,-095.6566262",0.489724433991781,0.509180953660653,0.427967938781097,0.653203997006651,0.368544846518725
64584,"TX, Harris, 48201541500",48201541500,"+29.8567279,-095.6796231",0.521956961615995,0.612820210425549,0.506786687430048,0.62273903454621,0.345481914062173
64585,"TX, Harris, 48201541601",48201541601,"+29.8408640,-095.6866516",0.412769213794393,0.401833740478469,0.377477887645842,0.573440044208797,0.298325182844464
64586,"TX, Harris, 48201541602",48201541602,"+29.8406097,-095.6586061",0.592346818258186,0.777005935246074,0.521557859616627,0.646624459205454,0.424199018964588
64587,"TX, Harris, 48201541700",48201541700,"+29.8060703,-095.6603553",0.439683833904815,0.383680835563999,0.427256382603523,0.57853663623355,0.369261481218188
64588,"TX, Harris, 48201541800",48201541800,"+29.7891928,-095.6982215",0.548084166839939,0.680520000291399,0.448117284127269,0.600791657965286,0.462907724975799
64589,"TX, Harris, 48201541900",48201541900,"+29.8178196,-095.6967417",0.474833354458374,0.43438344143822,0.429007724014434,0.601023250377849,0.434919002002992
64590,"TX, Harris, 48201542000",48201542000,"+29.8161160,-095.7090108",0.385916256863798,0.417810303093902,0.394576378444118,0.556677310359956,0.174601035557214
64591,"TX, Harris, 48201542101",48201542101,"+29.8510977,-095.7078748",0.499364588528181,0.555559715393065,0.547880000005968,0.646170003598835,0.247848635114856
64592,"TX, Harris, 48201542102",48201542102,"+29.8760693,-095.6962335",0.465777737280054,0.530029635731523,0.527787522611974,0.620291418248891,0.185002372527827
64593,"TX, Harris, 48201542200",48201542200,"+29.8533141,-095.7478453",0.520168702296232,0.536312214078316,0.508224657690645,0.652212521905491,0.383925415510475
64594,"TX, Harris, 48201542301",48201542301,"+29.8234518,-095.7361471",0.449244602066311,0.539493865176787,0.382653903158539,0.630135983561768,0.24469465636815
64595,"TX, Harris, 48201542302",48201542302,"+29.8098714,-095.7455833",0.447310434295546,0.537965046763738,0.343987978384316,0.614542866300029,0.2927458457341
64596,"TX, Harris, 48201542400",48201542400,"+29.7947337,-095.7380754",0.592960450093257,0.62796948743358,0.475987600784305,0.649075788767735,0.61880892338741
64597,"TX, Harris, 48201542500",48201542500,"+29.7933996,-095.7639485",0.364206717597165,0.157575540940097,0.489348766911186,0.408428661963504,0.401473900573872
64598,"TX, Harris, 48201542600",48201542600,"+29.7936166,-095.7888299",0.391307150968711,0.269386282617582,0.424381818835115,0.571076033391548,0.3003844690306
64599,"TX, Harris, 48201542700",48201542700,"+29.7925740,-095.8132202",0.550089576888906,0.554475645786239,0.468678847622019,0.59781214912006,0.579391665027305
64600,"TX, Harris, 48201542800",48201542800,"+29.8203435,-095.8191324",0.447911990330945,0.312885835237973,0.454216135956228,0.563259983986874,0.461286006142703
64601,"TX, Harris, 48201542900",48201542900,"+29.8387465,-095.7984460",0.4611365554809,0.355036970992936,0.46481311622552,0.596148157983321,0.428547976721823
64602,"TX, Harris, 48201543001",48201543001,"+29.9365510,-095.7719573",0.286823058734031,0.210661078845941,0.293900529253774,0.547018344417867,0.0957122824185409
64603,"TX, Harris, 48201543002",48201543002,"+29.9281562,-095.7003050",0.337226715813707,0.218377692220349,0.39312747463517,0.547501076159621,0.189900620239687
64604,"TX, Harris, 48201543003",48201543003,"+29.8871528,-095.7001258",0.497264628498391,0.593452765896793,0.477666882699926,0.649746567190279,0.268192298206565
64605,"TX, Harris, 48201543100",48201543100,"+29.9668603,-095.8552318",0.552018346555533,0.423607353629064,0.524519309686874,0.615901168883097,0.644045554023099
64606,"TX, Harris, 48201543200",48201543200,"+29.8098773,-095.6055773",0.504582224846177,0.499337563711526,0.429735347564684,0.616699552621807,0.472556435486689
64607,"TX, Harris, 48201550100",48201550100,"+29.9446311,-095.4295895",0.715609637460246,0.842649553091208,0.560366855992047,0.685354852725377,0.774067288032353
64608,"TX, Harris, 48201550200",48201550200,"+29.9591185,-095.4283630",0.701742486271328,0.813218567377105,0.641467382473509,0.670571956060504,0.681712039174196
64609,"TX, Harris, 48201550301",48201550301,"+29.9854172,-095.4273883",0.602460354278371,0.68162921056748,0.582438537773836,0.661840612756366,0.483933056015801
64610,"TX, Harris, 48201550302",48201550302,"+30.0082401,-095.4389960",0.601458228998181,0.748202943074297,0.578557682436262,0.64669148556226,0.432380804919904
64611,"TX, Harris, 48201550401",48201550401,"+29.9877948,-095.4636014",0.638643855243264,0.767802733849855,0.593892117335031,0.670628433154012,0.522252136634156
64612,"TX, Harris, 48201550402",48201550402,"+29.9712410,-095.4465099",0.553872775306435,0.634090679236965,0.53686781668312,0.656471269397291,0.388061335908362
64613,"TX, Harris, 48201550500",48201550500,"+29.9526294,-095.4466086",0.637223649791861,0.718190401469533,0.526640437669501,0.678053518583504,0.626010241444906
64614,"TX, Harris, 48201550601",48201550601,"+29.9572629,-095.4585520",0.514498176783783,0.636000860496802,0.497961505753247,0.682507884886267,0.241522455998816
64615,"TX, Harris, 48201550602",48201550602,"+29.9448340,-095.4563173",0.526980188203063,0.770869328855189,0.481874189739465,0.674248675276997,0.180928558940603
64616,"TX, Harris, 48201550603",48201550603,"+29.9578563,-095.4713114",0.601851957882676,0.735545291501152,0.505616827332432,0.69189604270696,0.474349669990158
64617,"TX, Harris, 48201550700",48201550700,"+29.9427007,-095.4965920",0.581759135741114,0.714627329257437,0.538505461984478,0.671038433527655,0.402865318194885
64618,"TX, Harris, 48201550800",48201550800,"+29.9510183,-095.4758048",0.654760196884449,0.833131431417912,0.615100955725596,0.683641007138235,0.487167393256052
64619,"TX, Harris, 48201550900",48201550900,"+29.9571753,-095.4900389",0.615899038894675,0.799180222589841,0.570363657531944,0.668847256833831,0.425205018623084
64620,"TX, Harris, 48201551000",48201551000,"+29.9697315,-095.4917711",0.59679946236588,0.905402692330336,0.48412116107235,0.67972810568236,0.317945890378474
64621,"TX, Harris, 48201551100",48201551100,"+29.9785776,-095.4847659",0.680738218059943,0.793295605130584,0.602877691227215,0.672003717804443,0.654775858077529
64622,"TX, Harris, 48201551200",48201551200,"+29.9735989,-095.5031677",0.583798533343465,0.562940327360104,0.659866976235704,0.620785787419825,0.491601042358226
64623,"TX, Harris, 48201551300",48201551300,"+29.9502659,-095.5079528",0.474818577197187,0.478125185835525,0.329608999061166,0.649209951932394,0.442330171959661
64624,"TX, Harris, 48201551400",48201551400,"+29.9625309,-095.5216718",0.488126934582874,0.430426560807934,0.423227495758453,0.626601705000755,0.472251976764352
64625,"TX, Harris, 48201551500",48201551500,"+29.9392113,-095.5558518",0.584670406875897,0.669841690009424,0.526699983615384,0.655926648877685,0.486213305001093
64626,"TX, Harris, 48201551600",48201551600,"+29.9292519,-095.5664247",0.596193176598008,0.658300538373942,0.440457806644188,0.641587344339791,0.644427017034109
64627,"TX, Harris, 48201551701",48201551701,"+29.9122981,-095.5771491",0.388674974393572,0.296967560553221,0.47524902005447,0.602009286650975,0.180474030315623
64628,"TX, Harris, 48201551702",48201551702,"+29.9018874,-095.5603739",0.28586248387883,0.178439393186558,0.393319769606944,0.543946358651141,0.027744414070675
64629,"TX, Harris, 48201551703",48201551703,"+29.9151426,-095.5623071",0.369712001628796,0.339132943782397,0.296347809691276,0.589950191440305,0.253417061601207
64630,"TX, Harris, 48201551800",48201551800,"+29.8862932,-095.5645662",0.311355945801359,0.142263968315897,0.38276557887122,0.489267475691355,0.231126760326965
64631,"TX, Harris, 48201551900",48201551900,"+29.9008633,-095.5895938",0.49735462047815,0.613172869614963,0.291924262606748,0.628289482973356,0.456031866717532
64632,"TX, Harris, 48201552001",48201552001,"+29.9179030,-095.5927765",0.480546868233507,0.432798956339385,0.497740298678199,0.572582402044931,0.419065815871514
64633,"TX, Harris, 48201552002",48201552002,"+29.9132358,-095.6088393",0.378572514876703,0.350474829762591,0.34912817321947,0.578556019787699,0.236131036737053
64634,"TX, Harris, 48201552101",48201552101,"+29.9227292,-095.6187270",0.416739576289069,0.396714401381015,0.381394911742659,0.588364791789774,0.300484200242828
64635,"TX, Harris, 48201552102",48201552102,"+29.9385149,-095.6159516",0.447547297069856,0.435215295337401,0.55435277352881,0.575072264137333,0.22554885527588
64636,"TX, Harris, 48201552103",48201552103,"+29.9382309,-095.6248640",0.413913582711559,0.361476539950371,0.493005846099856,0.560346029568345,0.240825915227663
64637,"TX, Harris, 48201552200",48201552200,"+29.9523945,-095.6384849",0.617422724391896,0.603268096658293,0.652900876959094,0.591215144626163,0.622306779324032
64638,"TX, Harris, 48201552301",48201552301,"+29.9568616,-095.6189243",0.397708755100112,0.329830893222607,0.615913680608829,0.429250553133853,0.215839893435157
64639,"TX, Harris, 48201552302",48201552302,"+29.9617820,-095.5960730",0.466176235846025,0.366193688161506,0.426810846575719,0.588043504162616,0.483656904484259
64640,"TX, Harris, 48201552400",48201552400,"+29.9391654,-095.5962083",0.604314243518244,0.568666885944247,0.647700712191455,0.605722235436973,0.595167140500302
64641,"TX, Harris, 48201552500",48201552500,"+29.9496323,-095.5744125",0.549317259332335,0.567768531438223,0.557898032171369,0.630985090682485,0.440617383037261
64642,"TX, Harris, 48201552601",48201552601,"+29.9632784,-095.5704908",0.574511528814289,0.648629367273209,0.57065696497793,0.628052011679777,0.450707771326237
64643,"TX, Harris, 48201552602",48201552602,"+29.9754278,-095.5770636",0.398929047562913,0.267907940896433,0.367189312430262,0.55325671586349,0.407362221061467
64644,"TX, Harris, 48201552700",48201552700,"+29.9752689,-095.5537282",0.528082430158487,0.318541635312779,0.593277589484108,0.584422603419497,0.616087892417565
64645,"TX, Harris, 48201552800",48201552800,"+29.9810302,-095.5324862",0.347991183524189,0.188724583199251,0.427611349197676,0.458385554608097,0.317243247091732
64646,"TX, Harris, 48201552900",48201552900,"+29.9929823,-095.5148250",0.499778985513228,0.400386211175508,0.676119330385261,0.553285377347275,0.36932502314487
64647,"TX, Harris, 48201553001",48201553001,"+30.0019366,-095.4947839",0.42310822448954,0.318735281843829,0.373224169745689,0.601815948368519,0.398657498000125
64648,"TX, Harris, 48201553002",48201553002,"+30.0121712,-095.4810784",0.523397172740411,0.551384532406522,0.542975523003071,0.649110647935368,0.350117987616684
64649,"TX, Harris, 48201553100",48201553100,"+30.0183247,-095.4642559",0.581647207890215,0.433994115762388,0.654376606739325,0.592987542527295,0.645230566531854
64650,"TX, Harris, 48201553200",48201553200,"+30.0297135,-095.4513905",0.657250244354545,0.622278995587563,0.656434044270191,0.609114400943063,0.741173536617362
64651,"TX, Harris, 48201553300",48201553300,"+30.0258952,-095.4347051",0.626669704888173,0.722044227673208,0.539819056389579,0.643997468531667,0.600818066958238
64652,"TX, Harris, 48201553401",48201553401,"+30.0424343,-095.4426933",0.321687188258151,0.254425318496663,0.423868578140801,0.449143878433489,0.15931097796165
64653,"TX, Harris, 48201553402",48201553402,"+30.0527860,-095.4495075",0.349375505794438,0.329975083190177,0.28549921872463,0.542594014962511,0.239433706300434
64654,"TX, Harris, 48201553403",48201553403,"+30.0590542,-095.4624945",0.365055114651066,0.207592193380754,0.355935701752685,0.594430033783635,0.302262529687189
64655,"TX, Harris, 48201553500",48201553500,"+30.0373780,-095.4753518",0.335241960568821,0.349437204168717,0.421663397786712,0.390314298709494,0.17955294161036
64656,"TX, Harris, 48201553600",48201553600,"+30.0275998,-095.4925838",0.4162547018351,0.290811877007843,0.348235843795483,0.546060544377402,0.479910542159674
64657,"TX, Harris, 48201553700",48201553700,"+30.0172559,-095.5103130",0.482624529872128,0.484529433211926,0.454544401171221,0.583792185702463,0.407632099402905
64658,"TX, Harris, 48201553801",48201553801,"+30.0432199,-095.5121538",0.356627862945317,0.185398333115692,0.440810592777928,0.5371707079071,0.26313181798055
64659,"TX, Harris, 48201553802",48201553802,"+30.0340689,-095.5227212",0.482681638206861,0.396487955691354,0.550845676235133,0.587062833500446,0.396330087400512
64660,"TX, Harris, 48201553900",48201553900,"+30.0281612,-095.5413206",0.402888955684665,0.230372161150345,0.554469161044391,0.501882669574481,0.324831830969442
64661,"TX, Harris, 48201554001",48201554001,"+30.0103797,-095.5250906",0.488928816287137,0.202419067585232,0.712126609589456,0.593151054774158,0.4480185331997
64662,"TX, Harris, 48201554002",48201554002,"+30.0017743,-095.5417733",0.264533682046387,0.102303439018353,0.432868057073992,0.449364197751054,0.0735990343421476
64663,"TX, Harris, 48201554101",48201554101,"+30.0226810,-095.5492857",0.318717300580065,0.267731012187093,0.486124415719374,0.472163299588648,0.0488504748251424
64664,"TX, Harris, 48201554102",48201554102,"+30.0157643,-095.5538637",0.35672175351552,0.261042458691457,0.467650061623021,0.558934608495876,0.139259885251726
64665,"TX, Harris, 48201554200",48201554200,"+30.0028665,-095.5713320",0.485615102387017,0.372961192448777,0.457682425448384,0.600396504855833,0.511420286795073
64666,"TX, Harris, 48201554301",48201554301,"+29.9890785,-095.5943404",0.334815320737189,0.228405053758423,0.619274815724751,0.405380542670806,0.0862008707947772
64667,"TX, Harris, 48201554302",48201554302,"+29.9767286,-095.6126310",0.36067240653605,0.151090224071145,0.569498141305599,0.514216339583283,0.207884921184173
64668,"TX, Harris, 48201554401",48201554401,"+29.9717770,-095.6527920",0.32671030490332,0.129446346200879,0.389968946061346,0.48946442162439,0.297961505726666
64669,"TX, Harris, 48201554402",48201554402,"+29.9925877,-095.6830453",0.31441732987519,0.137857470223983,0.373797711111514,0.510679437257443,0.23533470090782
64670,"TX, Harris, 48201554403",48201554403,"+30.0017998,-095.7163217",0.372628539666352,0.217327320951392,0.536980058071553,0.559930408658226,0.176276370984239
64671,"TX, Harris, 48201554501",48201554501,"+30.0100460,-095.6608966",0.320973504960592,0.238705222687276,0.400136916642233,0.535789526154775,0.109262354358084
64672,"TX, Harris, 48201554502",48201554502,"+29.9897522,-095.6389888",0.248409677548553,0.0895944460618071,0.415733822534793,0.399899939833209,0.0884105017644014
64673,"TX, Harris, 48201554600",48201554600,"+30.0036650,-095.6189828",0.293287005918214,0.203910879945295,0.358665620305662,0.393804949482237,0.216766573939661
64674,"TX, Harris, 48201554700",48201554700,"+30.0001565,-095.5967670",0.302783721746516,0.158882024462002,0.385400778178691,0.374715875127621,0.292136209217751
64675,"TX, Harris, 48201554801",48201554801,"+30.0432023,-095.5935607",0.467443163240422,0.49550325527517,0.401040516789548,0.585692660202578,0.387536220694392
64676,"TX, Harris, 48201554802",48201554802,"+30.0694447,-095.5723873",0.374506686736869,0.25068178980988,0.424065300554589,0.509952672829511,0.313326983753496
64677,"TX, Harris, 48201554901",48201554901,"+30.0793573,-095.5419077",0.489783523359861,0.441937101046615,0.550159806521863,0.59610333970872,0.370933846162246
64678,"TX, Harris, 48201554902",48201554902,"+30.0975632,-095.5205480",0.356516612918667,0.168283666201568,0.426746063928575,0.520268316193765,0.310768405350761
64679,"TX, Harris, 48201554903",48201554903,"+30.0609739,-095.5186722",0.311409854360147,0.200580959313446,0.483099073128201,0.527427225691181,0.034532159307761
64680,"TX, Harris, 48201555000",48201555000,"+30.0660352,-095.4798891",0.459474182768371,0.564789367265773,0.588850918949732,0.471415946151596,0.212840498706382
64681,"TX, Harris, 48201555100",48201555100,"+30.0757967,-095.4671038",0.425082382625729,0.331128655008865,0.445716999239205,0.587079486507914,0.33640438974693
64682,"TX, Harris, 48201555200",48201555200,"+30.0961392,-095.4682545",0.446073917279884,0.246914423238169,0.449188305087324,0.597005927151298,0.491187013642746
64683,"TX, Harris, 48201555301",48201555301,"+30.1254335,-095.5240948",0.276930499794436,0.0785698635327397,0.365731749567021,0.340488285635432,0.32293210044255
64684,"TX, Harris, 48201555302",48201555302,"+30.1435090,-095.5249805",0.341037604769798,0.143036502328783,0.415982300595104,0.511023632114844,0.29410798404046
64685,"TX, Harris, 48201555303",48201555303,"+30.1368284,-095.5687064",0.387723759062023,0.252401515226885,0.446281472499468,0.489850250772514,0.362361797749224
64686,"TX, Harris, 48201555401",48201555401,"+30.1077546,-095.6070258",0.442001630126767,0.344930126316863,0.509163573121507,0.54284422052379,0.371068600544908
64687,"TX, Harris, 48201555402",48201555402,"+30.0941467,-095.6226550",0.62477565717587,0.591814524673887,0.761212741943334,0.555852991889864,0.590222370196396
64688,"TX, Harris, 48201555501",48201555501,"+30.0742541,-095.6668614",0.508401496126841,0.445743543551946,0.525657700201895,0.585811979355285,0.476392761398239
64689,"TX, Harris, 48201555502",48201555502,"+30.0364020,-095.6476699",0.34712138231742,0.271677907681749,0.354187061180644,0.525911982052262,0.236708578355024
64690,"TX, Harris, 48201555600",48201555600,"+30.0586782,-095.7296252",0.455493137030678,0.325584157752379,0.471496251118402,0.561298994279627,0.463593144972303
64691,"TX, Harris, 48201555701",48201555701,"+30.0101759,-095.7403649",0.305180809224657,0.103005509145941,0.358514987298915,0.507088236046151,0.252114504407623
64692,"TX, Harris, 48201555702",48201555702,"+30.0085378,-095.7609550",0.298028556313131,0.163108434998995,0.312205272595003,0.525040834006096,0.191759683652428
64693,"TX, Harris, 48201556000",48201556000,"+30.0775113,-095.8516302",0.591197516628924,0.6125619511418,0.601776029595567,0.625652498668831,0.524799587109497
64694,"TX, Harris, 48201980000",48201980000,"+29.6470119,-095.2766302",0.306037354009904,0.542159300160326,0.262165676174297,0.260257378166866,0.159567061538127
64695,"TX, Harris, 48201980100",48201980100,"+29.9878053,-095.3534120",0.505397276277726,0.638542915435494,0.525601973377967,0.61718169962763,0.240262516669813
64696,"TX, Harrison, 48203020102",48203020102,"+32.5771197,-094.0949433",0.60137298765487,0.709766737076016,0.566360606553639,0.527055617084075,0.602308989905752
64697,"TX, Harrison, 48203020103",48203020103,"+32.4204253,-094.2408641",0.467211029713566,0.496005586517348,0.559779834898309,0.447423100698478,0.365635596740126
64698,"TX, Harrison, 48203020104",48203020104,"+32.5974632,-094.2274935",0.507152950915644,0.544807520167725,0.533557705628034,0.52214350711916,0.428103070747656
64699,"TX, Harrison, 48203020200",48203020200,"+32.6598239,-094.5127930",0.503860075582958,0.5752088519147,0.670938508446467,0.318874066979511,0.450418874991155
64700,"TX, Harrison, 48203020301",48203020301,"+32.5291845,-094.3179063",0.534630002843617,0.448658602120791,0.577028300713465,0.521163832017446,0.591669276522768
64701,"TX, Harrison, 48203020302",48203020302,"+32.6059387,-094.3517182",0.651439391705939,0.839426274011268,0.69098307196454,0.577748901576864,0.497599319271082
64702,"TX, Harrison, 48203020401",48203020401,"+32.5902871,-094.4108333",0.732694143706832,0.812287799561708,0.693155594247056,0.629144089672268,0.796189091346296
64703,"TX, Harrison, 48203020402",48203020402,"+32.5138826,-094.4168614",0.707381252975977,0.822945646988687,0.634621569718817,0.596781948897843,0.775175846298561
64704,"TX, Harrison, 48203020501",48203020501,"+32.5342884,-094.3507819",0.5763402320627,0.528991660813202,0.555418927142329,0.629922787940622,0.591027552354647
64705,"TX, Harrison, 48203020502",48203020502,"+32.4934079,-094.3676641",0.540540184493414,0.485315760055293,0.57697362992569,0.537597372837829,0.562273975154842
64706,"TX, Harrison, 48203020603",48203020603,"+32.4855761,-094.5876534",0.300020978685989,0.168814983885251,0.47053418970379,0.309754426244474,0.250980314910441
64707,"TX, Harrison, 48203020604",48203020604,"+32.4306712,-094.5036003",0.547077222466541,0.730163493807654,0.507740692804451,0.465822950513504,0.484581752740553
64708,"TX, Harrison, 48203020605",48203020605,"+32.5429793,-094.5727213",0.51328381956979,0.643874833247492,0.450340472317397,0.42957655308884,0.529343419625433
64709,"TX, Harrison, 48203020606",48203020606,"+32.5569816,-094.6665497",0.463147085638428,0.465712236964439,0.543692197037919,0.463914806899776,0.379269101651576
64710,"TX, Hartley, 48205950200",48205950200,"+35.8402444,-102.6100473",0.52079684602859,0.454291180918222,0.432407908001597,0.566270299042556,0.630217996151985
64711,"TX, Haskell, 48207950300",48207950300,"+33.1203710,-099.6317724",0.732528019518505,0.840361349483668,0.72310840275145,0.576100891401548,0.790541434437353
64712,"TX, Haskell, 48207950400",48207950400,"+33.2932315,-099.8584733",0.633397960314812,0.748909944756961,0.658458841465192,0.532248645673258,0.593974409363838
64713,"TX, Hays, 48209010100",48209010100,"+29.8801282,-097.9460056",0.435552185730735,0.532145145858915,0.179648577932855,0.490150183905172,0.540264835225997
64714,"TX, Hays, 48209010200",48209010200,"+29.8902378,-097.9458110",0.508596490188432,0.760305330949796,0.0451895145897268,0.45024162107616,0.778649494138044
64715,"TX, Hays, 48209010302",48209010302,"+29.8672478,-097.9012088",0.645002033324521,0.729885056036437,0.455937375153617,0.634127074101791,0.760058628006237
64716,"TX, Hays, 48209010303",48209010303,"+29.9114801,-097.8710678",0.558698270036937,0.800940321485024,0.296460228682438,0.522967488273674,0.614425041706612
64717,"TX, Hays, 48209010304",48209010304,"+29.9144425,-097.9049140",0.601589602202619,0.866854604229759,0.273051538461868,0.585972889644002,0.68047937647485
64718,"TX, Hays, 48209010400",48209010400,"+29.8195517,-097.9577160",0.636495565274489,0.755825759597458,0.470923318662188,0.593255963046464,0.725977219791846
64719,"TX, Hays, 48209010500",48209010500,"+29.8428579,-097.9740411",0.610941818853247,0.625541676768995,0.526673942682561,0.577839172229321,0.71371248373211
64720,"TX, Hays, 48209010600",48209010600,"+29.8619149,-098.0236320",0.425439461014225,0.449370475055566,0.24221965377493,0.540681580269323,0.46948613495708
64721,"TX, Hays, 48209010701",48209010701,"+29.9384533,-097.9986086",0.429422225505513,0.578397991541408,0.128690548122337,0.397801298351018,0.612799064007291
64722,"TX, Hays, 48209010702",48209010702,"+29.9648168,-097.9466413",0.531528024609024,0.742476709460676,0.265010085602905,0.515368584418052,0.603256718954464
64723,"TX, Hays, 48209010803",48209010803,"+30.0227236,-098.1904876",0.395357677459161,0.239705895088945,0.510422747396962,0.442950745343365,0.388351322007371
64724,"TX, Hays, 48209010804",48209010804,"+30.0225685,-098.0649509",0.324579786177659,0.168021453021872,0.47137633871676,0.344978914155177,0.313942438816828
64725,"TX, Hays, 48209010805",48209010805,"+30.1778980,-097.9724786",0.302995792843684,0.175807063924713,0.383204010937188,0.44201631597723,0.210955780535606
64726,"TX, Hays, 48209010806",48209010806,"+30.1530291,-098.0497859",0.375567559335202,0.230993222909269,0.454107934870247,0.498931573041482,0.318237506519809
64727,"TX, Hays, 48209010807",48209010807,"+30.1373652,-098.1683269",0.454319908706126,0.342394649958277,0.556779177563681,0.439616077425073,0.478489729877474
64728,"TX, Hays, 48209010808",48209010808,"+30.2673116,-098.1397753",0.370170245126592,0.280912745500911,0.493617225641462,0.393728425461172,0.312422583902825
64729,"TX, Hays, 48209010809",48209010809,"+30.2231686,-098.0368405",0.339961618623597,0.176309262220742,0.448346189777114,0.501691420397065,0.233499602099467
64730,"TX, Hays, 48209010901",48209010901,"+30.1306037,-097.9200068",0.252425422703527,0.106323680353966,0.337470382796076,0.44082951122253,0.125078116441538
