row#,Name,FIPS,Source,ToxPi Score,Sectors Vulnerable to Disruption,Costs of Climate Disasters
65968,"TX, Tarrant, 48439105502",48439105502,"+32.6628168,-097.3792947",0.267061990379693,0.21943741017042,0.314686570588966
65969,"TX, Tarrant, 48439105503",48439105503,"+32.6533881,-097.3970221",0.28459066854279,0.21943741017042,0.349743926915161
65970,"TX, Tarrant, 48439105505",48439105505,"+32.6710648,-097.3934362",0.259568163125502,0.21943741017042,0.299698916080585
65971,"TX, Tarrant, 48439105507",48439105507,"+32.6657764,-097.4323130",0.302140887324214,0.21943741017042,0.384844364478009
65972,"TX, Tarrant, 48439105508",48439105508,"+32.6547731,-097.4169395",0.298001242066561,0.21943741017042,0.376565073962703
65973,"TX, Tarrant, 48439105510",48439105510,"+32.6358838,-097.4032769",0.304294949156853,0.21943741017042,0.389152488143286
65974,"TX, Tarrant, 48439105511",48439105511,"+32.6376772,-097.3726359",0.263817819398179,0.21943741017042,0.308198228625939
65975,"TX, Tarrant, 48439105512",48439105512,"+32.6452495,-097.3836428",0.259077344750779,0.21943741017042,0.298717279331139
65976,"TX, Tarrant, 48439105513",48439105513,"+32.6687083,-097.4148467",0.269422226702027,0.21943741017042,0.319407043233634
65977,"TX, Tarrant, 48439105514",48439105514,"+32.6751808,-097.4050542",0.270519259621078,0.21943741017042,0.321601109071736
65978,"TX, Tarrant, 48439105600",48439105600,"+32.6767057,-097.3670748",0.259173508225451,0.21943741017042,0.298909606280482
65979,"TX, Tarrant, 48439105701",48439105701,"+32.6634680,-097.3611452",0.24749541586136,0.21943741017042,0.2755534215523
65980,"TX, Tarrant, 48439105703",48439105703,"+32.6547370,-097.3639703",0.249919504730875,0.21943741017042,0.280401599291331
65981,"TX, Tarrant, 48439105704",48439105704,"+32.6418767,-097.3591886",0.300244543603695,0.21943741017042,0.38105167703697
65982,"TX, Tarrant, 48439105800",48439105800,"+32.6653855,-097.3427868",0.248796315346714,0.21943741017042,0.278155220523008
65983,"TX, Tarrant, 48439105901",48439105901,"+32.6769963,-097.3195276",0.259573548280084,0.21943741017042,0.299709686389748
65984,"TX, Tarrant, 48439105902",48439105902,"+32.6790960,-097.2929281",0.286722420449305,0.21943741017042,0.354007430728191
65985,"TX, Tarrant, 48439106001",48439106001,"+32.6456856,-097.3323390",0.301438509305215,0.21943741017042,0.38343960844001
65986,"TX, Tarrant, 48439106002",48439106002,"+32.6480468,-097.2978643",0.294029305908735,0.21943741017042,0.36862120164705
65987,"TX, Tarrant, 48439106004",48439106004,"+32.6200583,-097.2749338",0.305214271974711,0.21943741017042,0.390991133779003
65988,"TX, Tarrant, 48439106101",48439106101,"+32.6910481,-097.2507308",0.251331953846849,0.21943741017042,0.283226497523278
65989,"TX, Tarrant, 48439106102",48439106102,"+32.6766027,-097.2510375",0.268255956081213,0.21943741017042,0.317074501992006
65990,"TX, Tarrant, 48439106201",48439106201,"+32.7080074,-097.2586626",0.238741462435075,0.21943741017042,0.258045514699731
65991,"TX, Tarrant, 48439106202",48439106202,"+32.7070415,-097.2463868",0.280115605085483,0.21943741017042,0.340793800000547
65992,"TX, Tarrant, 48439106300",48439106300,"+32.7154679,-097.2384634",0.263661649915313,0.21943741017042,0.307885889660207
65993,"TX, Tarrant, 48439106400",48439106400,"+32.6937042,-097.2342617",0.261323723519103,0.21943741017042,0.303210036867786
65994,"TX, Tarrant, 48439106502",48439106502,"+32.7530613,-097.2269515",0.237237465691215,0.21943741017042,0.25503752121201
65995,"TX, Tarrant, 48439106503",48439106503,"+32.7524670,-097.2083264",0.26160529017294,0.21943741017042,0.303773170175461
65996,"TX, Tarrant, 48439106507",48439106507,"+32.7641886,-097.2492064",0.249474844823995,0.21943741017042,0.279512279477571
65997,"TX, Tarrant, 48439106509",48439106509,"+32.7844649,-097.1588166",0.293286154576474,0.21943741017042,0.367134898982529
65998,"TX, Tarrant, 48439106510",48439106510,"+32.7853950,-097.1958036",0.312890425176879,0.21943741017042,0.406343440183338
65999,"TX, Tarrant, 48439106511",48439106511,"+32.7695767,-097.1918406",0.304238020379848,0.21943741017042,0.389038630589276
66000,"TX, Tarrant, 48439106512",48439106512,"+32.7525367,-097.1905309",0.281468048193262,0.21943741017042,0.343498686216104
66001,"TX, Tarrant, 48439106513",48439106513,"+32.7370133,-097.1904767",0.268707539758269,0.21943741017042,0.317977669346119
66002,"TX, Tarrant, 48439106514",48439106514,"+32.7509863,-097.1746810",0.288552603699251,0.21943741017042,0.357667797228082
66003,"TX, Tarrant, 48439106515",48439106515,"+32.7720688,-097.2279449",0.252779791121501,0.21943741017042,0.286122172072582
66004,"TX, Tarrant, 48439106516",48439106516,"+32.7654363,-097.2219007",0.260001283415422,0.21943741017042,0.300565156660424
66005,"TX, Tarrant, 48439106517",48439106517,"+32.8160376,-097.0975719",0.307269862409287,0.21943741017042,0.395102314648154
66006,"TX, Tarrant, 48439106518",48439106518,"+32.8230306,-097.0462657",0.284989939289626,0.21943741017042,0.350542468408832
66007,"TX, Tarrant, 48439106600",48439106600,"+32.8024290,-097.4275168",0.257606428242206,0.21943741017042,0.295775446313993
66008,"TX, Tarrant, 48439106700",48439106700,"+32.8457011,-097.4554728",0.261432195918532,0.21943741017042,0.303426981666644
66009,"TX, Tarrant, 48439110101",48439110101,"+32.8292769,-097.2627833",0.29152597833609,0.21943741017042,0.36361454650176
66010,"TX, Tarrant, 48439110102",48439110102,"+32.8078408,-097.2656694",0.257784907651196,0.21943741017042,0.296132405131973
66011,"TX, Tarrant, 48439110202",48439110202,"+32.8023543,-097.2818393",0.255473907027894,0.21943741017042,0.291510403885368
66012,"TX, Tarrant, 48439110203",48439110203,"+32.8515773,-097.2818488",0.307648361845593,0.21943741017042,0.395859313520767
66013,"TX, Tarrant, 48439110204",48439110204,"+32.8247798,-097.2816960",0.270909298674345,0.21943741017042,0.32238118717827
66014,"TX, Tarrant, 48439110301",48439110301,"+32.7932407,-097.2571967",0.298198954170486,0.21943741017042,0.376960498170551
66015,"TX, Tarrant, 48439110302",48439110302,"+32.7877753,-097.2825174",0.256440157621392,0.21943741017042,0.293442905072364
66016,"TX, Tarrant, 48439110401",48439110401,"+32.8122922,-097.4342858",0.285314587180116,0.21943741017042,0.351191764189813
66017,"TX, Tarrant, 48439110402",48439110402,"+32.8027477,-097.4020482",0.2532190658738,0.21943741017042,0.28700072157718
66018,"TX, Tarrant, 48439110500",48439110500,"+32.7765867,-097.3987206",0.298446671281239,0.21943741017042,0.377455932392058
66019,"TX, Tarrant, 48439110600",48439110600,"+32.7596106,-097.4242496",0.267944386423277,0.21943741017042,0.316451362676135
66020,"TX, Tarrant, 48439110701",48439110701,"+32.7662583,-097.4641792",0.294453963812884,0.21943741017042,0.369470517455348
66021,"TX, Tarrant, 48439110703",48439110703,"+32.7480948,-097.4703101",0.262189194791145,0.21943741017042,0.304940979411871
66022,"TX, Tarrant, 48439110704",48439110704,"+32.7476586,-097.4503717",0.258401892504688,0.21943741017042,0.297366374838956
66023,"TX, Tarrant, 48439110805",48439110805,"+32.7497279,-097.4924649",0.301734692807202,0.21943741017042,0.384031975443985
66024,"TX, Tarrant, 48439110806",48439110806,"+32.7550033,-097.5189659",0.299616019133243,0.21943741017042,0.379794628096066
66025,"TX, Tarrant, 48439110807",48439110807,"+32.7300999,-097.5133866",0.305541997096391,0.21943741017042,0.391646584022363
66026,"TX, Tarrant, 48439110808",48439110808,"+32.6704214,-097.5204623",0.289294216415916,0.21943741017042,0.359151022661413
66027,"TX, Tarrant, 48439110809",48439110809,"+32.6625240,-097.4974952",0.256141666196012,0.21943741017042,0.292845922221604
66028,"TX, Tarrant, 48439110901",48439110901,"+32.7044193,-097.4569965",0.297191930263727,0.21943741017042,0.374946450357034
66029,"TX, Tarrant, 48439110903",48439110903,"+32.6882591,-097.4181191",0.249396375428663,0.21943741017042,0.279355340686907
66030,"TX, Tarrant, 48439110905",48439110905,"+32.6759835,-097.4357129",0.297521194001002,0.21943741017042,0.375604977831584
66031,"TX, Tarrant, 48439110906",48439110906,"+32.6526755,-097.4772939",0.301294648747106,0.21943741017042,0.383151887323793
66032,"TX, Tarrant, 48439110907",48439110907,"+32.6730541,-097.4788759",0.270116911643053,0.21943741017042,0.320796413115686
66033,"TX, Tarrant, 48439111003",48439111003,"+32.6556160,-097.3405160",0.275835945808709,0.21943741017042,0.332234481446998
66034,"TX, Tarrant, 48439111005",48439111005,"+32.6239642,-097.3384526",0.312477306889691,0.21943741017042,0.405517203608962
66035,"TX, Tarrant, 48439111008",48439111008,"+32.5831768,-097.3743459",0.314816002593698,0.21943741017042,0.410194595016977
66036,"TX, Tarrant, 48439111010",48439111010,"+32.5997435,-097.4873590",0.300928458235558,0.21943741017042,0.382419506300696
66037,"TX, Tarrant, 48439111011",48439111011,"+32.6154521,-097.3744955",0.30933468453743,0.21943741017042,0.399231958904441
66038,"TX, Tarrant, 48439111012",48439111012,"+32.6247305,-097.3622778",0.304064926125439,0.21943741017042,0.388692442080459
66039,"TX, Tarrant, 48439111013",48439111013,"+32.5954753,-097.3382065",0.311550290993859,0.21943741017042,0.403663171817298
66040,"TX, Tarrant, 48439111015",48439111015,"+32.5699190,-097.3523700",0.266379614363425,0.21943741017042,0.31332181855643
66041,"TX, Tarrant, 48439111016",48439111016,"+32.5633109,-097.3353382",0.313326622697988,0.21943741017042,0.407215835225557
66042,"TX, Tarrant, 48439111017",48439111017,"+32.6094916,-097.4183707",0.322866808693186,0.21943741017042,0.426296207215952
66043,"TX, Tarrant, 48439111018",48439111018,"+32.5737615,-097.4262293",0.281178019153653,0.21943741017042,0.342918628136886
66044,"TX, Tarrant, 48439111102",48439111102,"+32.6545857,-097.2634449",0.299502161579232,0.21943741017042,0.379566912988044
66045,"TX, Tarrant, 48439111103",48439111103,"+32.6685403,-097.2585955",0.265071791107894,0.21943741017042,0.310706172045369
66046,"TX, Tarrant, 48439111104",48439111104,"+32.6708772,-097.2749404",0.242979579090792,0.21943741017042,0.266521748011164
66047,"TX, Tarrant, 48439111202",48439111202,"+32.6305482,-097.2829368",0.303193300391018,0.21943741017042,0.386949190611616
66048,"TX, Tarrant, 48439111203",48439111203,"+32.5890524,-097.2878381",0.309893971306119,0.21943741017042,0.400350532441818
66049,"TX, Tarrant, 48439111204",48439111204,"+32.5648514,-097.2773026",0.304935013244266,0.21943741017042,0.390432616318112
66050,"TX, Tarrant, 48439111301",48439111301,"+32.5814589,-097.2077740",0.325650164304074,0.21943741017042,0.431862918437728
66051,"TX, Tarrant, 48439111304",48439111304,"+32.5931368,-097.1252901",0.304557283115757,0.21943741017042,0.389677156061094
66052,"TX, Tarrant, 48439111306",48439111306,"+32.5677870,-097.1603651",0.296922672534647,0.21943741017042,0.374407934898874
66053,"TX, Tarrant, 48439111307",48439111307,"+32.5847289,-097.1458461",0.272957196030947,0.21943741017042,0.326476981891474
66054,"TX, Tarrant, 48439111308",48439111308,"+32.5747441,-097.1302706",0.267445874970581,0.21943741017042,0.315454339770742
66055,"TX, Tarrant, 48439111309",48439111309,"+32.5577264,-097.1255129",0.286904746397282,0.21943741017042,0.354372082624145
66056,"TX, Tarrant, 48439111310",48439111310,"+32.6082493,-097.0894165",0.308741548225657,0.21943741017042,0.398045686280895
66057,"TX, Tarrant, 48439111311",48439111311,"+32.5953019,-097.1012751",0.305568153561502,0.21943741017042,0.391698896952584
66058,"TX, Tarrant, 48439111312",48439111312,"+32.5633213,-097.1009484",0.300758441212339,0.21943741017042,0.382079472254258
66059,"TX, Tarrant, 48439111313",48439111313,"+32.5744021,-097.0620617",0.308520756887812,0.21943741017042,0.397604103605204
66060,"TX, Tarrant, 48439111314",48439111314,"+32.5568651,-097.0687139",0.288667999868856,0.21943741017042,0.357898589567293
66061,"TX, Tarrant, 48439111402",48439111402,"+32.6424571,-097.1696820",0.297358870055756,0.21943741017042,0.375280329941093
66062,"TX, Tarrant, 48439111404",48439111404,"+32.6424539,-097.2012734",0.308785398770107,0.21943741017042,0.398133387369795
66063,"TX, Tarrant, 48439111405",48439111405,"+32.6336509,-097.2305145",0.278860094760174,0.21943741017042,0.338282779349928
66064,"TX, Tarrant, 48439111406",48439111406,"+32.6041536,-097.1598784",0.29114824820758,0.21943741017042,0.362859086244741
66065,"TX, Tarrant, 48439111407",48439111407,"+32.6237395,-097.1396499",0.286896284011511,0.21943741017042,0.354355157852603
66066,"TX, Tarrant, 48439111408",48439111408,"+32.6284848,-097.1912571",0.27679834986322,0.21943741017042,0.33415928955602
66067,"TX, Tarrant, 48439111409",48439111409,"+32.6356606,-097.1547822",0.299088273984246,0.21943741017042,0.378739137798073
66068,"TX, Tarrant, 48439111505",48439111505,"+32.7316361,-097.1574881",0.258310344876801,0.21943741017042,0.297183279583182
66069,"TX, Tarrant, 48439111506",48439111506,"+32.7157592,-097.1616081",0.297822762657571,0.21943741017042,0.376208115144723
66070,"TX, Tarrant, 48439111513",48439111513,"+32.6669835,-097.0749765",0.29282226197466,0.21943741017042,0.3662071137789
66071,"TX, Tarrant, 48439111514",48439111514,"+32.6632904,-097.0842148",0.298338968189607,0.21943741017042,0.377240526208794
66072,"TX, Tarrant, 48439111516",48439111516,"+32.6661470,-097.1245117",0.269853039068555,0.21943741017042,0.32026866796669
66073,"TX, Tarrant, 48439111521",48439111521,"+32.6987274,-097.0717202",0.274255787592909,0.21943741017042,0.329074165015398
66074,"TX, Tarrant, 48439111522",48439111522,"+32.6989216,-097.0891636",0.272368675565958,0.21943741017042,0.325299940961496
66075,"TX, Tarrant, 48439111523",48439111523,"+32.6847201,-097.0772743",0.304543435575404,0.21943741017042,0.389649460980388
66076,"TX, Tarrant, 48439111524",48439111524,"+32.6982392,-097.1107856",0.2952978944666,0.21943741017042,0.37115837876278
66077,"TX, Tarrant, 48439111525",48439111525,"+32.6833910,-097.1086153",0.298104329311409,0.21943741017042,0.376771248452398
66078,"TX, Tarrant, 48439111526",48439111526,"+32.7031354,-097.1346428",0.25284133574529,0.21943741017042,0.286245261320161
66079,"TX, Tarrant, 48439111529",48439111529,"+32.6975651,-097.1752687",0.283077440105362,0.21943741017042,0.346717470040304
66080,"TX, Tarrant, 48439111530",48439111530,"+32.6687072,-097.1518437",0.300824601682913,0.21943741017042,0.382211793195406
66081,"TX, Tarrant, 48439111531",48439111531,"+32.6686995,-097.1774684",0.280473333211261,0.21943741017042,0.341509256252102
66082,"TX, Tarrant, 48439111532",48439111532,"+32.6588954,-097.1975911",0.303424862038027,0.21943741017042,0.387412313905633
66083,"TX, Tarrant, 48439111533",48439111533,"+32.6543964,-097.1488962",0.291620603195166,0.21943741017042,0.363803796219913
66084,"TX, Tarrant, 48439111534",48439111534,"+32.6548120,-097.1781934",0.292572236940514,0.21943741017042,0.365707063710609
66085,"TX, Tarrant, 48439111536",48439111536,"+32.6987741,-097.0495756",0.275372822514691,0.21943741017042,0.331308234858963
66086,"TX, Tarrant, 48439111537",48439111537,"+32.6840197,-097.0494954",0.299531395275532,0.21943741017042,0.379625380380644
66087,"TX, Tarrant, 48439111538",48439111538,"+32.6715309,-097.0493895",0.293112291014269,0.21943741017042,0.366787171858118
66088,"TX, Tarrant, 48439111539",48439111539,"+32.6570144,-097.0502415",0.309882431689158,0.21943741017042,0.400327453207897
66089,"TX, Tarrant, 48439111540",48439111540,"+32.6650761,-097.0968145",0.300266084222021,0.21943741017042,0.381094758273623
66090,"TX, Tarrant, 48439111541",48439111541,"+32.6518400,-097.1088589",0.278867787838148,0.21943741017042,0.338298165505876
66091,"TX, Tarrant, 48439111542",48439111542,"+32.6356137,-097.1087572",0.296672647500501,0.21943741017042,0.373907884830583
66092,"TX, Tarrant, 48439111543",48439111543,"+32.6502089,-097.1249656",0.266048812010555,0.21943741017042,0.312660213850691
66093,"TX, Tarrant, 48439111544",48439111544,"+32.6355962,-097.1252076",0.300186076211095,0.21943741017042,0.38093474225177
66094,"TX, Tarrant, 48439111545",48439111545,"+32.6941657,-097.1591249",0.274837384287721,0.21943741017042,0.330237358405023
66095,"TX, Tarrant, 48439111546",48439111546,"+32.6790224,-097.1756601",0.300009904725497,0.21943741017042,0.380582399280574
66096,"TX, Tarrant, 48439111547",48439111547,"+32.6352039,-097.0831039",0.32224520799291,0.21943741017042,0.4250530058154
66097,"TX, Tarrant, 48439111548",48439111548,"+32.6239995,-097.0632815",0.31128949565055,0.21943741017042,0.40314158113068
66098,"TX, Tarrant, 48439111549",48439111549,"+32.5966335,-097.0538989",0.300819985836128,0.21943741017042,0.382202561501837
66099,"TX, Tarrant, 48439111550",48439111550,"+32.6182995,-097.1197873",0.315106031633307,0.21943741017042,0.410774653096195
66100,"TX, Tarrant, 48439111551",48439111551,"+32.6040049,-097.1341105",0.300909225540623,0.21943741017042,0.382381040910827
66101,"TX, Tarrant, 48439111552",48439111552,"+32.6936850,-097.1393830",0.249389451658487,0.21943741017042,0.279341493146554
66102,"TX, Tarrant, 48439111553",48439111553,"+32.6824160,-097.1398974",0.2540676123743,0.21943741017042,0.28869781457818
66103,"TX, Tarrant, 48439113001",48439113001,"+32.7846128,-097.0486854",0.305549690174365,0.21943741017042,0.391661970178311
66104,"TX, Tarrant, 48439113002",48439113002,"+32.7430150,-097.0492068",0.307163697933249,0.21943741017042,0.394889985696079
66105,"TX, Tarrant, 48439113102",48439113102,"+32.7931793,-097.1250033",0.304228019378482,0.21943741017042,0.389018628586544
66106,"TX, Tarrant, 48439113104",48439113104,"+32.7778326,-097.0884396",0.252175115192767,0.21943741017042,0.284912820215115
66107,"TX, Tarrant, 48439113107",48439113107,"+32.7697027,-097.1190276",0.241036307594633,0.21943741017042,0.262635205018846
66108,"TX, Tarrant, 48439113108",48439113108,"+32.7684903,-097.1330818",0.289628865307773,0.21943741017042,0.359820320445126
66109,"TX, Tarrant, 48439113109",48439113109,"+32.7658038,-097.0759268",0.262771560793755,0.21943741017042,0.30610571141709
66110,"TX, Tarrant, 48439113110",48439113110,"+32.7673017,-097.0913289",0.261565286167477,0.21943741017042,0.303693162164535
66111,"TX, Tarrant, 48439113111",48439113111,"+32.7671793,-097.1017531",0.253952985512492,0.21943741017042,0.288468560854563
66112,"TX, Tarrant, 48439113112",48439113112,"+32.7690099,-097.1098027",0.242264122839237,0.21943741017042,0.265090835508054
66113,"TX, Tarrant, 48439113113",48439113113,"+32.8005143,-097.0585952",0.28340285730365,0.21943741017042,0.34736830443688
66114,"TX, Tarrant, 48439113114",48439113114,"+32.8001050,-097.0833470",0.293450786445112,0.21943741017042,0.367464162719804
66115,"TX, Tarrant, 48439113115",48439113115,"+32.7723920,-097.0689351",0.253374466048868,0.21943741017042,0.287311521927317
66116,"TX, Tarrant, 48439113116",48439113116,"+32.7798940,-097.0650342",0.255680081517589,0.21943741017042,0.291922752864759
66117,"TX, Tarrant, 48439113206",48439113206,"+32.8206439,-097.2504072",0.269332986997532,0.21943741017042,0.319228563824644
66118,"TX, Tarrant, 48439113207",48439113207,"+32.8871682,-097.2249486",0.276899129184675,0.21943741017042,0.334360848198931
66119,"TX, Tarrant, 48439113210",48439113210,"+32.8828803,-097.2022891",0.304221095608305,0.21943741017042,0.389004781046191
66120,"TX, Tarrant, 48439113212",48439113212,"+32.8324262,-097.2445411",0.28366596057035,0.21943741017042,0.347894510970281
66121,"TX, Tarrant, 48439113213",48439113213,"+32.8312033,-097.2219902",0.256356303071478,0.21943741017042,0.293275195972537
66122,"TX, Tarrant, 48439113214",48439113214,"+32.8714195,-097.2341068",0.258421125199622,0.21943741017042,0.297404840228825
66123,"TX, Tarrant, 48439113215",48439113215,"+32.8707912,-097.2191852",0.261625292175672,0.21943741017042,0.303813174180925
66124,"TX, Tarrant, 48439113216",48439113216,"+32.8537437,-097.2277052",0.28152420766247,0.21943741017042,0.34361100515452
66125,"TX, Tarrant, 48439113217",48439113217,"+32.8433537,-097.2224594",0.278116943427914,0.21943741017042,0.336796476685408
66126,"TX, Tarrant, 48439113218",48439113218,"+32.8658983,-097.1951798",0.264207089143649,0.21943741017042,0.308976768116879
66127,"TX, Tarrant, 48439113220",48439113220,"+32.8408230,-097.2044955",0.269773800365425,0.21943741017042,0.320110190560431
66128,"TX, Tarrant, 48439113221",48439113221,"+32.8538404,-097.2026657",0.290145070839809,0.21943741017042,0.360852731509198
66129,"TX, Tarrant, 48439113301",48439113301,"+32.8144518,-097.2264805",0.257911843437763,0.21943741017042,0.296386276705105
66130,"TX, Tarrant, 48439113302",48439113302,"+32.8038840,-097.2306971",0.263713193537737,0.21943741017042,0.307988976905054
66131,"TX, Tarrant, 48439113403",48439113403,"+32.8301448,-097.1944872",0.241941782872138,0.21943741017042,0.264446155573857
66132,"TX, Tarrant, 48439113404",48439113404,"+32.8313603,-097.1760128",0.274845077365695,0.21943741017042,0.33025274456097
66133,"TX, Tarrant, 48439113405",48439113405,"+32.8152719,-097.1996598",0.297333482898443,0.21943741017042,0.375229555626467
66134,"TX, Tarrant, 48439113407",48439113407,"+32.8150822,-097.1586510",0.259902812017359,0.21943741017042,0.300368213864298
66135,"TX, Tarrant, 48439113408",48439113408,"+32.8153261,-097.1761869",0.291120553126875,0.21943741017042,0.362803696083331
66136,"TX, Tarrant, 48439113509",48439113509,"+32.8448120,-097.0913342",0.258202641785169,0.21943741017042,0.296967873399918
66137,"TX, Tarrant, 48439113510",48439113510,"+32.8444548,-097.0719023",0.287717135431306,0.21943741017042,0.355996860692192
66138,"TX, Tarrant, 48439113511",48439113511,"+32.8237169,-097.1149563",0.284447577292479,0.21943741017042,0.349457744414539
66139,"TX, Tarrant, 48439113512",48439113512,"+32.8310793,-097.1218463",0.274172702350793,0.21943741017042,0.328907994531166
66140,"TX, Tarrant, 48439113513",48439113513,"+32.8292289,-097.0787218",0.287129384274115,0.21943741017042,0.35482135837781
66141,"TX, Tarrant, 48439113514",48439113514,"+32.8313360,-097.0919384",0.27051002792751,0.21943741017042,0.321582645684599
66142,"TX, Tarrant, 48439113516",48439113516,"+32.8617590,-097.0885568",0.28293742608624,0.21943741017042,0.346437442002061
66143,"TX, Tarrant, 48439113517",48439113517,"+32.8552547,-097.0793331",0.254168391695755,0.21943741017042,0.288899373221091
66144,"TX, Tarrant, 48439113518",48439113518,"+32.8572698,-097.0687961",0.266085738784829,0.21943741017042,0.312734067399239
66145,"TX, Tarrant, 48439113519",48439113519,"+32.8727940,-097.0899815",0.294940166340822,0.21943741017042,0.370442922511224
66146,"TX, Tarrant, 48439113520",48439113520,"+32.8720489,-097.0740952",0.268706001142675,0.21943741017042,0.31797459211493
66147,"TX, Tarrant, 48439113607",48439113607,"+32.8323965,-097.1598759",0.262850799496884,0.21943741017042,0.306264188823349
66148,"TX, Tarrant, 48439113610",48439113610,"+32.9048080,-097.1620865",0.323637655106151,0.21943741017042,0.427837900041883
66149,"TX, Tarrant, 48439113611",48439113611,"+32.8709493,-097.1785732",0.284753761795833,0.21943741017042,0.350070113421246
66150,"TX, Tarrant, 48439113612",48439113612,"+32.8576703,-097.1708358",0.264343256623784,0.21943741017042,0.309249103077148
66151,"TX, Tarrant, 48439113613",48439113613,"+32.8457274,-097.1769237",0.264650979742732,0.21943741017042,0.309864549315045
66152,"TX, Tarrant, 48439113618",48439113618,"+32.8297732,-097.1441046",0.267898997263232,0.21943741017042,0.316360584356045
66153,"TX, Tarrant, 48439113619",48439113619,"+32.8176511,-097.1456453",0.28037716973659,0.21943741017042,0.34131692930276
66154,"TX, Tarrant, 48439113622",48439113622,"+32.8773260,-097.1324831",0.308181492149171,0.21943741017042,0.396925574127923
66155,"TX, Tarrant, 48439113623",48439113623,"+32.8625501,-097.1148929",0.259053496209061,0.21943741017042,0.298669582247702
66156,"TX, Tarrant, 48439113624",48439113624,"+32.8555781,-097.1158214",0.26022130544547,0.21943741017042,0.301005200720521
66157,"TX, Tarrant, 48439113625",48439113625,"+32.8637967,-097.1454787",0.252655163258327,0.21943741017042,0.285872916346234
66158,"TX, Tarrant, 48439113626",48439113626,"+32.8564977,-097.1460524",0.281059545752858,0.21943741017042,0.342681681335296
66159,"TX, Tarrant, 48439113627",48439113627,"+32.8482999,-097.1165456",0.271460123057263,0.21943741017042,0.323482835944106
66160,"TX, Tarrant, 48439113628",48439113628,"+32.8411419,-097.1168439",0.267155845930972,0.21943741017042,0.314874281691525
66161,"TX, Tarrant, 48439113629",48439113629,"+32.8411125,-097.1400463",0.264310176388497,0.21943741017042,0.309182942606574
66162,"TX, Tarrant, 48439113630",48439113630,"+32.8468209,-097.1401966",0.247425408851799,0.21943741017042,0.275413407533178
66163,"TX, Tarrant, 48439113631",48439113631,"+32.9116818,-097.1057528",0.293753124409479,0.21943741017042,0.368068838648538
66164,"TX, Tarrant, 48439113632",48439113632,"+32.9026756,-097.1166858",0.302080881316019,0.21943741017042,0.384724352461619
66165,"TX, Tarrant, 48439113633",48439113633,"+32.8872488,-097.1135736",0.284247557265163,0.21943741017042,0.349057704359906
66166,"TX, Tarrant, 48439113634",48439113634,"+32.8958584,-097.1351737",0.293996994981245,0.21943741017042,0.368556579792071
66167,"TX, Tarrant, 48439113703",48439113703,"+32.9651715,-097.0740545",0.321055088830377,0.21943741017042,0.422672767490334
66168,"TX, Tarrant, 48439113705",48439113705,"+32.9290869,-097.0900923",0.306643645862227,0.21943741017042,0.393849881554034
66169,"TX, Tarrant, 48439113707",48439113707,"+32.9670167,-097.1086664",0.303186376620841,0.21943741017042,0.386935343071263
66170,"TX, Tarrant, 48439113709",48439113709,"+32.8916569,-097.0891510",0.297617357475673,0.21943741017042,0.375797304780926
66171,"TX, Tarrant, 48439113710",48439113710,"+32.9620341,-097.0957597",0.27700298573732,0.21943741017042,0.334568561304221
66172,"TX, Tarrant, 48439113711",48439113711,"+32.9471743,-097.0980356",0.279461693457718,0.21943741017042,0.339485976745017
66173,"TX, Tarrant, 48439113803",48439113803,"+32.8873242,-097.2492779",0.283766739891806,0.21943741017042,0.348096069613193
66174,"TX, Tarrant, 48439113808",48439113808,"+32.8747112,-097.2484092",0.272932578181431,0.21943741017042,0.326427746192442
66175,"TX, Tarrant, 48439113809",48439113809,"+32.8655139,-097.2526875",0.262577695228817,0.21943741017042,0.305717980287215
66176,"TX, Tarrant, 48439113810",48439113810,"+32.8550684,-097.2500460",0.261162938189452,0.21943741017042,0.302888466208485
66177,"TX, Tarrant, 48439113811",48439113811,"+32.8434225,-097.2545061",0.281121859684445,0.21943741017042,0.34280630919847
66178,"TX, Tarrant, 48439113812",48439113812,"+32.9033817,-097.2470186",0.291295185996878,0.21943741017042,0.363152961823337
66179,"TX, Tarrant, 48439113813",48439113813,"+32.9043933,-097.2224132",0.294468580661034,0.21943741017042,0.369499751151648
66180,"TX, Tarrant, 48439113814",48439113814,"+32.8992330,-097.1982234",0.287148616969049,0.21943741017042,0.354859823767678
66181,"TX, Tarrant, 48439113815",48439113815,"+32.9137827,-097.2043705",0.301103091105561,0.21943741017042,0.382768772040702
66182,"TX, Tarrant, 48439113816",48439113816,"+32.9196373,-097.2367320",0.296306456988953,0.21943741017042,0.373175503807486
66183,"TX, Tarrant, 48439113906",48439113906,"+32.9585485,-097.1704769",0.304756533835276,0.21943741017042,0.390075657500132
66184,"TX, Tarrant, 48439113907",48439113907,"+32.9684688,-097.1376857",0.313878216388703,0.21943741017042,0.408319022606987
66185,"TX, Tarrant, 48439113908",48439113908,"+32.9342278,-097.1717269",0.296858819987465,0.21943741017042,0.374280229804511
66186,"TX, Tarrant, 48439113909",48439113909,"+32.9343316,-097.1382298",0.308397667640232,0.21943741017042,0.397357925110045
66187,"TX, Tarrant, 48439113910",48439113910,"+32.9654669,-097.2193301",0.318174031129223,0.21943741017042,0.416910652088026
66188,"TX, Tarrant, 48439113911",48439113911,"+32.9371799,-097.2360411",0.307672979695109,0.21943741017042,0.395908549219798
