row#,Name,FIPS,Source,ToxPi Score,Costs of Climate Disasters,Transition Risks,Social Stressors,Economic & Productivity Losses
65594,"TX, Nueces, 48355006300",48355006300,"+27.8327802,-097.4129218",0.567856648567873,0.591653288851797,0.833542312538189,0.0566094850881558,0.789621507793352
65595,"TX, Nueces, 48355006400",48355006400,"+27.7977817,-097.3979576",0.550411109167316,0.591653288851797,0.849271473081672,0.0566094850881558,0.704110189647638
65596,"TX, Nueces, 48355980000",48355980000,"+27.7732576,-097.5059733",0.540395701641311,0.591653288851797,0.877761235086226,0.0566094850881558,0.635558797539065
65597,"TX, Nueces, 48355990000",48355990000,"+27.7026579,-097.1093705",0.437939835443823,0.591653288851797,0.643932764660488,0.0566094850881558,0.45956380317485
65598,"TX, Ochiltree, 48357950100",48357950100,"+36.2762405,-100.8136848",0.416827972324796,0.0273736937799985,0.701663666824355,0.288150173338778,0.650124355356054
65599,"TX, Ochiltree, 48357950300",48357950300,"+36.4118193,-100.8171873",0.414436093267935,0.0273736937799985,0.697839306925393,0.288150173338778,0.64438119902757
65600,"TX, Ochiltree, 48357950400",48357950400,"+36.3849040,-100.8191925",0.411727496354848,0.0273736937799985,0.674828198362509,0.288150173338778,0.656557919938106
65601,"TX, Oldham, 48359950100",48359950100,"+35.4019206,-102.5976203",0.365210062533337,0.00586104573826251,0.561792929538284,0.299329993033322,0.593856281823481
65602,"TX, Orange, 48361020200",48361020200,"+30.1097457,-093.7223526",0.514281458714572,0.594966133097981,0.574964965535478,0.137808952573698,0.749385783651132
65603,"TX, Orange, 48361020300",48361020300,"+30.0563581,-093.7677754",0.54954897882823,0.594966133097981,0.65419149023555,0.137808952573698,0.811229339405688
65604,"TX, Orange, 48361020500",48361020500,"+30.0770689,-093.7558991",0.539875638795169,0.594966133097981,0.659421808618846,0.137808952573698,0.767305660890151
65605,"TX, Orange, 48361020700",48361020700,"+30.1097535,-093.8413040",0.55901940634184,0.594966133097981,0.709581669871064,0.137808952573698,0.793720869824617
65606,"TX, Orange, 48361020800",48361020800,"+30.1105714,-093.7736821",0.50181857865882,0.594966133097981,0.57657723314523,0.137808952573698,0.697921995818372
65607,"TX, Orange, 48361020900",48361020900,"+30.1092103,-093.7537160",0.501000796827843,0.594966133097981,0.556263425370225,0.137808952573698,0.714964676269467
65608,"TX, Orange, 48361021000",48361021000,"+30.1436667,-093.7111552",0.4981908716495,0.594966133097981,0.523509941440355,0.137808952573698,0.736478459485964
65609,"TX, Orange, 48361021100",48361021100,"+30.2094978,-093.7431074",0.536691880898805,0.594966133097981,0.705520436531807,0.137808952573698,0.708472001391733
65610,"TX, Orange, 48361021200",48361021200,"+30.2019624,-093.8183510",0.557694234184219,0.594966133097981,0.691201055012018,0.137808952573698,0.806800796053177
65611,"TX, Orange, 48361021300",48361021300,"+30.1443917,-093.7811922",0.538770826097463,0.594966133097981,0.625518342341735,0.137808952573698,0.796789876376437
65612,"TX, Orange, 48361021400",48361021400,"+30.1526846,-093.8699271",0.556521097988377,0.594966133097981,0.712878795338401,0.137808952573698,0.780430510943429
65613,"TX, Orange, 48361021501",48361021501,"+30.2199043,-093.9137855",0.508851649500837,0.594966133097981,0.556962584073032,0.137808952573698,0.745668928258634
65614,"TX, Orange, 48361021502",48361021502,"+30.1943255,-093.9824169",0.524263761927783,0.594966133097981,0.555873730355546,0.137808952573698,0.808406231683905
65615,"TX, Orange, 48361021600",48361021600,"+30.1720505,-094.0790539",0.534080499008244,0.594966133097981,0.615233450385686,0.137808952573698,0.788313459975608
65616,"TX, Orange, 48361021700",48361021700,"+30.1292372,-094.0494108",0.524514174255589,0.594966133097981,0.618931732485781,0.137808952573698,0.746349878864893
65617,"TX, Orange, 48361021800",48361021800,"+30.1494720,-093.9505639",0.508376867079277,0.594966133097981,0.532568440261972,0.137808952573698,0.768163942383456
65618,"TX, Orange, 48361021900",48361021900,"+30.1070732,-093.9542316",0.529523519703434,0.594966133097981,0.578338501790007,0.137808952573698,0.806980491352051
65619,"TX, Orange, 48361022000",48361022000,"+30.0906797,-094.0352130",0.545126185112684,0.594966133097981,0.664537510821353,0.137808952573698,0.783192143957702
65620,"TX, Orange, 48361022200",48361022200,"+30.0592283,-093.9422241",0.534899431891677,0.594966133097981,0.617506671304649,0.137808952573698,0.789315970590379
65621,"TX, Orange, 48361022300",48361022300,"+30.0218661,-093.8837695",0.540279509943594,0.594966133097981,0.61932906857918,0.137808952573698,0.809013885523519
65622,"TX, Orange, 48361022400",48361022400,"+29.9937921,-093.8097595",0.547409235182663,0.594966133097981,0.646065203017676,0.137808952573698,0.810796652041294
65623,"TX, Palo Pinto, 48363000100",48363000100,"+32.9307201,-098.3167295",0.390825306572628,0.064618622487597,0.729015643060695,0.0971065203014048,0.672560440440816
65624,"TX, Palo Pinto, 48363000200",48363000200,"+32.6796289,-098.4628674",0.38642855263627,0.064618622487597,0.71715286834913,0.0971065203014048,0.66683619940695
65625,"TX, Palo Pinto, 48363000300",48363000300,"+32.6801684,-098.2111940",0.395276259818345,0.064618622487597,0.708170780314705,0.0971065203014048,0.711209116169672
65626,"TX, Palo Pinto, 48363000400",48363000400,"+32.7769691,-098.1287179",0.393156333054755,0.064618622487597,0.684842566984973,0.0971065203014048,0.726057622445044
65627,"TX, Palo Pinto, 48363000500",48363000500,"+32.8178862,-098.1182656",0.347031764819212,0.064618622487597,0.674343724824786,0.0971065203014048,0.552058191663061
65628,"TX, Palo Pinto, 48363000600",48363000600,"+32.8211875,-098.0867563",0.352839584409287,0.064618622487597,0.665617612927455,0.0971065203014048,0.584015581920691
65629,"TX, Palo Pinto, 48363000700",48363000700,"+32.7976992,-098.0765370",0.359270931997897,0.064618622487597,0.680234996517293,0.0971065203014048,0.595123588685292
65630,"TX, Palo Pinto, 48363000800",48363000800,"+32.8015856,-098.1030608",0.363568917343913,0.064618622487597,0.680024866852515,0.0971065203014048,0.612525659734135
65631,"TX, Palo Pinto, 48363000900",48363000900,"+32.7980646,-098.1213661",0.359200005466216,0.064618622487597,0.685346878180441,0.0971065203014048,0.58972800089542
65632,"TX, Panola, 48365950100",48365950100,"+32.2247262,-094.1478808",0.448925416163217,0.111241224376416,0.854861812027617,0.081596743873683,0.748001884375153
65633,"TX, Panola, 48365950200",48365950200,"+32.2538814,-094.4615719",0.448225523283334,0.111241224376416,0.87461400051676,0.081596743873683,0.725450124366476
65634,"TX, Panola, 48365950300",48365950300,"+32.1770852,-094.2496583",0.456257474394151,0.111241224376416,0.884658198493155,0.081596743873683,0.74753373083335
65635,"TX, Panola, 48365950400",48365950400,"+32.1461617,-094.3390328",0.461367037088047,0.111241224376416,0.883722166350052,0.081596743873683,0.768908013752037
65636,"TX, Panola, 48365950500",48365950500,"+32.0304973,-094.4923953",0.429183200097032,0.111241224376416,0.831399879820299,0.081596743873683,0.69249495231773
65637,"TX, Panola, 48365950600",48365950600,"+32.0466561,-094.2589920",0.435035873152741,0.111241224376416,0.869498298314253,0.081596743873683,0.677807226046614
65638,"TX, Parker, 48367140101",48367140101,"+32.7538452,-097.7556700",0.416254245426372,0.064618622487597,0.863970294236555,0.0820617068185605,0.654366358162773
65639,"TX, Parker, 48367140102",48367140102,"+32.7729795,-097.7854221",0.414279691219792,0.064618622487597,0.864004679090792,0.0820617068185605,0.646433756482221
65640,"TX, Parker, 48367140200",48367140200,"+32.7406423,-097.7934517",0.421717676686294,0.064618622487597,0.864012320169511,0.0820617068185605,0.676178057269509
65641,"TX, Parker, 48367140300",48367140300,"+32.7544822,-097.8249798",0.420036958272277,0.064618622487597,0.86421480875557,0.0820617068185605,0.669252695027381
65642,"TX, Parker, 48367140403",48367140403,"+32.9737357,-097.6750206",0.432664297930925,0.064618622487597,0.837398442990521,0.0820617068185605,0.746578419427022
65643,"TX, Parker, 48367140405",48367140405,"+32.9484093,-097.5805151",0.437694417581726,0.064618622487597,0.853333912659423,0.0820617068185605,0.750763428361323
65644,"TX, Parker, 48367140407",48367140407,"+32.8321704,-097.6476410",0.440723393097025,0.064618622487597,0.846796969815143,0.0820617068185605,0.769416273266801
65645,"TX, Parker, 48367140408",48367140408,"+32.8909113,-097.5932234",0.422179458699074,0.064618622487597,0.847580180383862,0.0820617068185605,0.694457325106276
65646,"TX, Parker, 48367140409",48367140409,"+32.9135805,-097.6374712",0.396730599983959,0.064618622487597,0.842380426315443,0.0820617068185605,0.597861644314234
65647,"TX, Parker, 48367140410",48367140410,"+32.9402071,-097.7536003",0.413353147923631,0.064618622487597,0.811636546088723,0.0820617068185605,0.695095716299644
65648,"TX, Parker, 48367140411",48367140411,"+32.8686394,-097.7162753",0.418706385442287,0.064618622487597,0.824591995057135,0.0820617068185605,0.703553217405854
65649,"TX, Parker, 48367140501",48367140501,"+32.9058630,-097.8400758",0.428736776068333,0.064618622487597,0.795800410443172,0.0820617068185605,0.772466364524003
65650,"TX, Parker, 48367140502",48367140502,"+32.8840133,-097.9691850",0.419860042898815,0.064618622487597,0.780655792421709,0.0820617068185605,0.752104049867395
65651,"TX, Parker, 48367140601",48367140601,"+32.7205108,-097.9534660",0.439034383834698,0.064618622487597,0.837352596518206,0.0820617068185605,0.772104609514428
65652,"TX, Parker, 48367140602",48367140602,"+32.6246652,-097.8661118",0.433236658048381,0.064618622487597,0.799533077397503,0.0820617068185605,0.786733225489861
65653,"TX, Parker, 48367140703",48367140703,"+32.7207711,-097.6766085",0.434094921856285,0.064618622487597,0.851488592148735,0.0820617068185605,0.738210765970248
65654,"TX, Parker, 48367140704",48367140704,"+32.6439227,-097.6641013",0.437588056121723,0.064618622487597,0.836236999025202,0.0820617068185605,0.767434896155533
65655,"TX, Parker, 48367140705",48367140705,"+32.7630548,-097.7013697",0.430224747147908,0.064618622487597,0.852168648154744,0.0820617068185605,0.722050011130732
65656,"TX, Parker, 48367140706",48367140706,"+32.7276807,-097.5689993",0.442503022545703,0.064618622487597,0.865040045257244,0.0820617068185605,0.758291715619409
65657,"TX, Parmer, 48369950200",48369950200,"+34.6536830,-102.7466524",0.42980712385655,0.00586104573826251,0.784907484351925,0.327316351267215,0.601143614068798
65658,"TX, Parmer, 48369950300",48369950300,"+34.4465616,-102.8116725",0.422432016526679,0.00586104573826251,0.766576536504553,0.327316351267215,0.589974132596688
65659,"TX, Pecos, 48371950100",48371950100,"+31.1856233,-102.8789156",0.425177591273056,0.064618622487597,0.783493767637767,0.135759121554771,0.71683885341209
65660,"TX, Pecos, 48371950300",48371950300,"+30.8904605,-102.8771562",0.380243825985778,0.064618622487597,0.663609063072807,0.135759121554771,0.656988496827938
65661,"TX, Pecos, 48371950400",48371950400,"+30.8914731,-102.8981915",0.38783031173861,0.064618622487597,0.703197491917006,0.135759121554771,0.647746010995068
65662,"TX, Pecos, 48371950500",48371950500,"+30.6781932,-102.7986785",0.401682963378332,0.064618622487597,0.680797669651658,0.135759121554771,0.725556439819303
65663,"TX, Polk, 48373210101",48373210101,"+30.5887947,-094.8779454",0.440777035665027,0.111241224376416,0.775758358832328,0.0480603828337091,0.828048176617654
65664,"TX, Polk, 48373210102",48373210102,"+30.5912467,-094.6855757",0.419158013045653,0.111241224376416,0.688019672439062,0.0480603828337091,0.829310772533426
65665,"TX, Polk, 48373210203",48373210203,"+30.7248147,-095.0118864",0.398518232480577,0.111241224376416,0.637550347498716,0.0480603828337091,0.797220975213468
65666,"TX, Polk, 48373210204",48373210204,"+30.6398535,-094.9798824",0.446642012410469,0.111241224376416,0.792217242393495,0.0480603828337091,0.835049200038255
65667,"TX, Polk, 48373210205",48373210205,"+30.7165747,-095.0928680",0.386936875014883,0.111241224376416,0.636732752075761,0.0480603828337091,0.751713140773647
65668,"TX, Polk, 48373210206",48373210206,"+30.7886235,-095.0690286",0.395799574031706,0.111241224376416,0.635116663926649,0.0480603828337091,0.788780024990048
65669,"TX, Polk, 48373210301",48373210301,"+30.8462490,-095.1175130",0.398397776747101,0.111241224376416,0.63933835991901,0.0480603828337091,0.794951139859271
65670,"TX, Polk, 48373210302",48373210302,"+30.8212383,-094.9610986",0.450381599416318,0.111241224376416,0.821104340491448,0.0480603828337091,0.821120449963699
65671,"TX, Polk, 48373210400",48373210400,"+30.9998050,-094.8131530",0.407207979790154,0.111241224376416,0.649336711423089,0.0480603828337091,0.820193600527402
65672,"TX, Polk, 48373210500",48373210500,"+30.7925768,-094.7359675",0.447322165393493,0.111241224376416,0.809486080298897,0.0480603828337091,0.82050097406495
65673,"TX, Potter, 48375010100",48375010100,"+35.1865122,-101.9103337",0.327685195436619,0.00586104573826251,0.566740826887971,0.293507027025809,0.444631882094434
65674,"TX, Potter, 48375010200",48375010200,"+35.1870611,-101.8929238",0.332809938241242,0.00586104573826251,0.583321967708645,0.293507027025809,0.448549712492251
65675,"TX, Potter, 48375010300",48375010300,"+35.1875856,-101.8740778",0.350855092719596,0.00586104573826251,0.585331571411795,0.293507027025809,0.518720726702517
65676,"TX, Potter, 48375010400",48375010400,"+35.1890191,-101.8574247",0.345697719421323,0.00586104573826251,0.585331571411795,0.293507027025809,0.498091233509426
65677,"TX, Potter, 48375010600",48375010600,"+35.1875948,-101.8234650",0.356086944990429,0.00586104573826251,0.585331571411795,0.293507027025809,0.539648135785847
65678,"TX, Potter, 48375010700",48375010700,"+35.1882096,-101.8044065",0.373082966278687,0.00586104573826251,0.591517024634991,0.293507027025809,0.601446767715685
65679,"TX, Potter, 48375011000",48375011000,"+35.2008616,-101.8065673",0.355755722438288,0.00586104573826251,0.556711911069015,0.293507027025809,0.566942905920065
65680,"TX, Potter, 48375011500",48375011500,"+35.2020640,-101.8567227",0.353892759968045,0.00586104573826251,0.545559756678336,0.293507027025809,0.570643210429771
65681,"TX, Potter, 48375011600",48375011600,"+35.1964499,-101.8808507",0.359369850261403,0.00586104573826251,0.576670408683577,0.293507027025809,0.561440919597965
65682,"TX, Potter, 48375011700",48375011700,"+35.1952808,-101.9310369",0.379377604996088,0.00586104573826251,0.546633328238384,0.293507027025809,0.671509018981896
65683,"TX, Potter, 48375011800",48375011800,"+35.2011695,-101.8939570",0.334537764936721,0.00586104573826251,0.542266451750359,0.293507027025809,0.496516535232452
65684,"TX, Potter, 48375011900",48375011900,"+35.2066902,-101.8759465",0.321100997303024,0.00586104573826251,0.512118575663737,0.293507027025809,0.472917340784286
65685,"TX, Potter, 48375012000",48375012000,"+35.2150942,-101.8597232",0.328050984103857,0.00586104573826251,0.511843496829846,0.293507027025809,0.500992366821509
65686,"TX, Potter, 48375012200",48375012200,"+35.2161596,-101.8124820",0.350940974010518,0.00586104573826251,0.511602802850191,0.293507027025809,0.592793020427809
65687,"TX, Potter, 48375012600",48375012600,"+35.2304293,-101.7858552",0.349346730176517,0.00586104573826251,0.509803328811818,0.293507027025809,0.588215519130179
65688,"TX, Potter, 48375012800",48375012800,"+35.2282744,-101.8206585",0.356165614039186,0.00586104573826251,0.511843496829846,0.293507027025809,0.613450886562828
65689,"TX, Potter, 48375013000",48375013000,"+35.2366960,-101.8567108",0.338477449159242,0.00586104573826251,0.511843496829846,0.293507027025809,0.542698227043049
65690,"TX, Potter, 48375013200",48375013200,"+35.2140278,-101.8922286",0.337487514991851,0.00586104573826251,0.507812827805465,0.293507027025809,0.542769159397868
65691,"TX, Potter, 48375013300",48375013300,"+35.2335908,-101.9166407",0.363065280418472,0.00586104573826251,0.475288576237171,0.293507027025809,0.677604472672645
65692,"TX, Potter, 48375013400",48375013400,"+35.2778270,-101.8640924",0.373275313188277,0.00586104573826251,0.549533117612322,0.293507027025809,0.644200062376714
65693,"TX, Potter, 48375013900",48375013900,"+35.2437957,-101.8225886",0.347607034327359,0.00586104573826251,0.511843496829846,0.293507027025809,0.579216567715519
65694,"TX, Potter, 48375014100",48375014100,"+35.2553417,-101.7687503",0.351974773922548,0.00586104573826251,0.509803328811818,0.293507027025809,0.598727694114303
65695,"TX, Potter, 48375014300",48375014300,"+35.4137864,-101.9113636",0.417675653948862,0.00586104573826251,0.659675446810296,0.293507027025809,0.711659096221081
65696,"TX, Potter, 48375014401",48375014401,"+35.2429737,-101.6584220",0.384540014375948,0.00586104573826251,0.543336202771047,0.293507027025809,0.695455781968673
65697,"TX, Potter, 48375014500",48375014500,"+35.1936409,-101.7792039",0.384999882482048,0.00586104573826251,0.593511346180704,0.293507027025809,0.647120110983416
65698,"TX, Potter, 48375014700",48375014700,"+35.1934619,-101.8402845",0.348154539931477,0.00586104573826251,0.57798849476264,0.293507027025809,0.515261592199194
65699,"TX, Potter, 48375014800",48375014800,"+35.2246142,-101.8412540",0.348289167139532,0.00586104573826251,0.511843496829846,0.293507027025809,0.58194509896421
65700,"TX, Potter, 48375014900",48375014900,"+35.2169722,-101.7665340",0.365357935967958,0.00586104573826251,0.509803328811818,0.293507027025809,0.652260342295941
65701,"TX, Potter, 48375015000",48375015000,"+35.2372742,-101.8037988",0.363485436707159,0.00586104573826251,0.511392673185413,0.293507027025809,0.643181000879153
65702,"TX, Potter, 48375015100",48375015100,"+35.2944758,-101.8185376",0.378065326371554,0.00586104573826251,0.564456144350929,0.293507027025809,0.648437088371215
65703,"TX, Potter, 48375015200",48375015200,"+35.2536045,-101.8339562",0.356376637794772,0.00586104573826251,0.511843496829846,0.293507027025809,0.61429498158517
65704,"TX, Potter, 48375015300",48375015300,"+35.2229602,-101.8758335",0.354746375839857,0.00586104573826251,0.511843496829846,0.293507027025809,0.607773933765509
65705,"TX, Potter, 48375015400",48375015400,"+35.2048334,-101.8300399",0.353337843706391,0.00586104573826251,0.53351359607751,0.293507027025809,0.580469705983982
65706,"TX, Potter, 48375980000",48375980000,"+35.2182067,-101.7025666",0.310827233845912,0.00586104573826251,0.543145175803067,0.293507027025809,0.400795686816507
65707,"TX, Presidio, 48377950100",48377950100,"+30.1747692,-104.2918021",0.362983941528365,0.198535212481355,0.695380230544547,0.0709074329721245,0.487112890115431
65708,"TX, Presidio, 48377950200",48377950200,"+29.6262903,-104.1295422",0.359461329026019,0.198535212481355,0.692828110252333,0.0709074329721245,0.475574560398264
65709,"TX, Rains, 48379950100",48379950100,"+32.8567125,-095.7243550",0.416645546547269,0.0273736937799985,0.767418023361945,0.119092303049423,0.752698165997711
65710,"TX, Rains, 48379950200",48379950200,"+32.8844228,-095.8696022",0.398435070399187,0.0273736937799985,0.726488585202526,0.119092303049423,0.7207856995648
65711,"TX, Randall, 48381020100",48381020100,"+35.1797334,-101.9112714",0.328898415089537,0.00586104573826251,0.603429968563959,0.29193817049666,0.414364475559264
65712,"TX, Randall, 48381020200",48381020200,"+35.1796525,-101.8931724",0.347288074212426,0.00586104573826251,0.619663440302909,0.29193817049666,0.471689640311872
65713,"TX, Randall, 48381020300",48381020300,"+35.1808026,-101.8746261",0.328670684032624,0.00586104573826251,0.622020713087784,0.29193817049666,0.394862806807789
65714,"TX, Randall, 48381020400",48381020400,"+35.1783695,-101.8584765",0.333625309016707,0.00586104573826251,0.622020713087784,0.29193817049666,0.414681306744121
65715,"TX, Randall, 48381020500",48381020500,"+35.1745285,-101.8435694",0.361403601369605,0.00586104573826251,0.622020713087784,0.29193817049666,0.525794476155714
65716,"TX, Randall, 48381020600",48381020600,"+35.1807480,-101.7865905",0.380846980765911,0.00586104573826251,0.638407006401118,0.29193817049666,0.587181700427603
65717,"TX, Randall, 48381020800",48381020800,"+35.1564761,-101.8559422",0.385041217509964,0.00586104573826251,0.622020713087784,0.29193817049666,0.620344940717151
65718,"TX, Randall, 48381020900",48381020900,"+35.1707886,-101.8578881",0.363144399577446,0.00586104573826251,0.622020713087784,0.29193817049666,0.532757668987078
65719,"TX, Randall, 48381021000",48381021000,"+35.1549446,-101.8732670",0.359024411968396,0.00586104573826251,0.622020713087784,0.29193817049666,0.516277718550878
65720,"TX, Randall, 48381021101",48381021101,"+35.1715014,-101.8755897",0.349264119945349,0.00586104573826251,0.622020713087784,0.29193817049666,0.477236550458691
65721,"TX, Randall, 48381021102",48381021102,"+35.1592582,-101.8799180",0.355879153135146,0.00586104573826251,0.622020713087784,0.29193817049666,0.503696683217876
65722,"TX, Randall, 48381021200",48381021200,"+35.1689797,-101.8930759",0.370088436189259,0.00586104573826251,0.61994616021552,0.29193817049666,0.562608368306595
65723,"TX, Randall, 48381021300",48381021300,"+35.1542149,-101.8931301",0.368192181494599,0.00586104573826251,0.619995827227195,0.29193817049666,0.55497368251628
65724,"TX, Randall, 48381021500",48381021500,"+35.1326981,-101.8890411",0.38640412121731,0.00586104573826251,0.620163930959017,0.29193817049666,0.627653337675299
65725,"TX, Randall, 48381021602",48381021602,"+35.1690723,-101.9112178",0.367513989052811,0.00586104573826251,0.603429968563959,0.29193817049666,0.568826771412363
65726,"TX, Randall, 48381021603",48381021603,"+35.1797754,-101.9291835",0.329045599725785,0.00586104573826251,0.603429968563959,0.29193817049666,0.414953214104259
65727,"TX, Randall, 48381021604",48381021604,"+35.1691458,-101.9291663",0.368241636792659,0.00586104573826251,0.603429968563959,0.29193817049666,0.571737362371755
65728,"TX, Randall, 48381021605",48381021605,"+35.1574936,-101.9144069",0.363015695551395,0.00586104573826251,0.603429968563959,0.29193817049666,0.550833597406698
65729,"TX, Randall, 48381021606",48381021606,"+35.1392933,-101.9109761",0.37461963769677,0.00586104573826251,0.603429968563959,0.29193817049666,0.597249365988197
65730,"TX, Randall, 48381021608",48381021608,"+35.1430023,-101.9426285",0.388726309761329,0.00586104573826251,0.603429968563959,0.29193817049666,0.653676054246436
65731,"TX, Randall, 48381021609",48381021609,"+35.1454809,-101.9304945",0.378012568668929,0.00586104573826251,0.603429968563959,0.29193817049666,0.610821089876833
65732,"TX, Randall, 48381021702",48381021702,"+35.0666806,-101.6963028",0.393569829589011,0.00586104573826251,0.588014092247964,0.29193817049666,0.688466009873158
65733,"TX, Randall, 48381021703",48381021703,"+35.0600968,-101.8901085",0.41345043602687,0.00586104573826251,0.677254250609554,0.29193817049666,0.678748277263002
65734,"TX, Randall, 48381021704",48381021704,"+35.0894576,-102.0201804",0.417105300506793,0.00586104573826251,0.68017696321965,0.29193817049666,0.690445022572598
65735,"TX, Randall, 48381021801",48381021801,"+34.9773201,-101.9345107",0.37980730492967,0.00586104573826251,0.577171401545413,0.29193817049666,0.644258601938346
65736,"TX, Randall, 48381021802",48381021802,"+34.9816266,-101.9057327",0.377604281144837,0.00586104573826251,0.581179147333636,0.29193817049666,0.631438761010788
65737,"TX, Randall, 48381021900",48381021900,"+34.8969855,-101.8965081",0.40097469538526,0.00586104573826251,0.6141886074006,0.29193817049666,0.691910957905517
65738,"TX, Randall, 48381022001",48381022001,"+35.1389986,-101.8708766",0.390433258682096,0.00586104573826251,0.622020713087784,0.29193817049666,0.641913105405676
65739,"TX, Randall, 48381022002",48381022002,"+35.1554507,-101.7847090",0.398076389046958,0.00586104573826251,0.636309530292697,0.29193817049666,0.658196809660211
65740,"TX, Reagan, 48383950100",48383950100,"+31.3728949,-101.5139014",0.422542669632999,0.0273736937799985,0.79432358655843,0.113746949120388,0.75472644907318
65741,"TX, Real, 48385950100",48385950100,"+29.8230304,-099.8053030",0.471752407026717,0.198535212481355,0.669377502318609,0.224411407916172,0.794685505390731
65742,"TX, Red River, 48387950100",48387950100,"+33.5734786,-094.8593683",0.425310762561679,0.00214034949632096,0.707424569393895,0.148030743132149,0.843647388224353
65743,"TX, Red River, 48387950500",48387950500,"+33.6212937,-095.0582889",0.436887231484529,0.00214034949632096,0.69911489628676,0.148030743132149,0.898262937022888
65744,"TX, Red River, 48387950600",48387950600,"+33.4636128,-095.1617574",0.424728693729306,0.00214034949632096,0.714144898127435,0.148030743132149,0.83459878416132
65745,"TX, Red River, 48387950700",48387950700,"+33.7728617,-095.1755561",0.426452979534551,0.00214034949632096,0.718450645985707,0.148030743132149,0.837190179524028
65746,"TX, Reeves, 48389950100",48389950100,"+31.4427538,-103.7132950",0.474274386143807,0.251858864234487,0.720732150895478,0.174289161819027,0.750217367626236
65747,"TX, Reeves, 48389950200",48389950200,"+31.4274361,-103.4969831",0.456194265295319,0.251858864234487,0.81619978841322,0.174289161819027,0.58242924671454
65748,"TX, Reeves, 48389950300",48389950300,"+31.4192551,-103.5043349",0.452595583084742,0.251858864234487,0.791645181949056,0.174289161819027,0.592589124336398
65749,"TX, Reeves, 48389950400",48389950400,"+31.4050046,-103.5038381",0.483867360075645,0.251858864234487,0.78690007206443,0.174289161819027,0.722421342184634
65750,"TX, Reeves, 48389950500",48389950500,"+31.0333498,-103.6476675",0.473386521211315,0.251858864234487,0.67883229573872,0.174289161819027,0.788565763053027
65751,"TX, Refugio, 48391950200",48391950200,"+28.4396119,-097.2237794",0.591800790903693,0.540133509578589,0.812431828623925,0.0963729212879063,0.918264904124351
65752,"TX, Refugio, 48391950400",48391950400,"+28.2955927,-097.1421478",0.594332579612465,0.540133509578589,0.821918227853818,0.0963729212879063,0.918905659729546
65753,"TX, Roberts, 48393950100",48393950100,"+35.8362157,-100.8075549",0.417440518059661,0.00586104573826251,0.702181092373851,0.286279664607941,0.675440269518587
65754,"TX, Robertson, 48395960100",48395960100,"+31.1218156,-096.6522896",0.428336221211414,0.111241224376416,0.808804285642365,0.0679281852923528,0.725371189534521
65755,"TX, Robertson, 48395960200",48395960200,"+31.0030705,-096.6592902",0.424426846475521,0.111241224376416,0.808781362406208,0.0679281852923528,0.709756613827108
65756,"TX, Robertson, 48395960300",48395960300,"+31.1475487,-096.4271144",0.475288281255735,0.111241224376416,0.905998806950647,0.0679281852923528,0.815984908403523
65757,"TX, Robertson, 48395960400",48395960400,"+30.8677877,-096.4943613",0.452321487485212,0.111241224376416,0.82691364220688,0.0679281852923528,0.803202898065201
65758,"TX, Robertson, 48395960500",48395960500,"+30.9037646,-096.6141817",0.463217108892128,0.111241224376416,0.810596118602019,0.0679281852923528,0.863102907297726
65759,"TX, Rockwall, 48397040101",48397040101,"+32.9401870,-096.4805699",0.354706887976627,0.00586104573826251,0.482158801210338,0.120462112500883,0.810345592457024
65760,"TX, Rockwall, 48397040102",48397040102,"+32.9549651,-096.4827022",0.401820301322401,0.00586104573826251,0.658350614857116,0.120462112500883,0.822607432193342
65761,"TX, Rockwall, 48397040200",48397040200,"+32.9582196,-096.4414185",0.353505766768364,0.00586104573826251,0.482158801210338,0.120462112500883,0.805541107623974
65762,"TX, Rockwall, 48397040301",48397040301,"+32.9051212,-096.5085955",0.382759942618442,0.00586104573826251,0.640512516587133,0.120462112500883,0.764204095647491
65763,"TX, Rockwall, 48397040302",48397040302,"+32.9181031,-096.4554215",0.363072508736027,0.00586104573826251,0.481715618644624,0.120462112500883,0.84425125806034
65764,"TX, Rockwall, 48397040401",48397040401,"+32.9317860,-096.3404727",0.386840947708719,0.00586104573826251,0.555398540733913,0.120462112500883,0.865642091861819
65765,"TX, Rockwall, 48397040402",48397040402,"+32.9632902,-096.3893183",0.382399090915814,0.00586104573826251,0.539172710073683,0.120462112500883,0.864100495350427
65766,"TX, Rockwall, 48397040503",48397040503,"+32.8819778,-096.4542935",0.354738578912166,0.00586104573826251,0.474594133278325,0.120462112500883,0.818037024131194
65767,"TX, Rockwall, 48397040504",48397040504,"+32.8275795,-096.4999775",0.360773169864059,0.00586104573826251,0.477398409168273,0.120462112500883,0.839371112048817
65768,"TX, Rockwall, 48397040505",48397040505,"+32.8731924,-096.3539216",0.369730781508323,0.00586104573826251,0.472255963190249,0.120462112500883,0.880344004603898
65769,"TX, Rockwall, 48397040506",48397040506,"+32.8421384,-096.4045096",0.368028978141505,0.00586104573826251,0.472007628131875,0.120462112500883,0.873785126195
65770,"TX, Runnels, 48399950100",48399950100,"+31.9739735,-099.9897456",0.377577692476635,0.0273736937799985,0.682281525238778,0.10430665632198,0.696348894565783
