ToxPi Score,FIPS,Name,Source,Overall Physical Health!1!0x88cceeff,Mental Health & Deaths of Despair!1!0x44aa99ff,Chronic Disease!1!0x117733ff,Chronic Disease Prevention!1!0x332288ff,Infectious Diseases!1!0xddcc77ff,Child Health!1!0x999933ff,Access to Care!1!0xcc6677ff
0.553524579092187,48005001001,"TX, Angelina, 48005001001","+31.2065934,-094.8086815",0.693037692186202,0.40575407077954,0.666324356171776,0.894062458115534,0.52252012159926,0.552524601992089,0.140448752800909
0.523829918339199,48005001002,"TX, Angelina, 48005001002","+31.1574825,-094.7131134",0.592863960666635,0.434798660162764,0.601823147531235,0.821830183621499,0.52252012159926,0.552524601992089,0.140448752800909
0.560436060546745,48005001100,"TX, Angelina, 48005001100","+31.3337808,-094.5852421",0.699423870573451,0.439312390107046,0.738245351276644,0.830577335477818,0.52252012159926,0.552524601992089,0.140448752800909
0.595206116790317,48005001200,"TX, Angelina, 48005001200","+31.1390364,-094.3552215",0.853790849224388,0.357686408639746,0.890008204439207,0.849463878836617,0.52252012159926,0.552524601992089,0.140448752800909
0.610210848462451,48005001300,"TX, Angelina, 48005001300","+31.1891367,-094.5136193",0.880241988092867,0.440808332168924,0.849159457956379,0.885772684626726,0.52252012159926,0.552524601992089,0.140448752800909
0.478382991925426,48007950100,"TX, Aransas, 48007950100","+28.1951717,-096.9358509",0.434294464625379,0.225140196030049,0.768998232466453,0.751548049859268,0.364004984845347,0.542538067581367,0.262156948070119
0.40388951902712,48007950200,"TX, Aransas, 48007950200","+28.0335099,-097.0258751",0.377745885035055,0.136954087685335,0.662877390437699,0.480949269534915,0.364004984845347,0.542538067581367,0.262156948070119
0.572578831596056,48007950300,"TX, Aransas, 48007950300","+28.0420659,-097.0703842",0.855727303316006,0.29178732905958,0.826076901475147,0.865760286824822,0.364004984845347,0.542538067581367,0.262156948070119
0.605143112399477,48007950400,"TX, Aransas, 48007950400","+28.0171641,-097.0709140",0.946143228934195,0.34023707163942,0.840776062860321,0.940145422865568,0.364004984845347,0.542538067581367,0.262156948070119
0.573492404651542,48007950500,"TX, Aransas, 48007950500","+27.9898056,-097.1250460",0.87665748796583,0.32886532159328,0.778752704987088,0.861471317517759,0.364004984845347,0.542538067581367,0.262156948070119
0.56505715329556,48007990000,"TX, Aransas, 48007990000","+27.9305294,-096.9381146",0.838134411887906,0.29178732905958,0.803082446354531,0.853695885270071,0.364004984845347,0.542538067581367,0.262156948070119
0.405406732153514,48009020100,"TX, Archer, 48009020100","+33.7905536,-098.5260054",0.372712477768546,0.455968958277707,0.443103040047575,0.615262699370058,0.26363308717778,0.425009914362814,0.262156948070119
