ToxPi Score,FIPS,Name,Source,Socioeconomic Status!1!0x88cceeff,Housing Composition & Disability!1!0x44aa99ff,Minority Status & Language!1!0x117733ff,Housing & Transportation!1!0x332288ff,HUD Foreclosure!1!0xddcc77ff
0.499018667764532,48409010602,"TX, San Patricio, 48409010602","27.9003718,-97.3339102",0.283552846592508,0.598954091997273,0.728625154278378,0.469525744421431,0.41443550153307
0.389674775326645,48409010603,"TX, San Patricio, 48409010603","27.8853576,-97.3029366",0.261802255786551,0.493087701306915,0.351207857841232,0.497307818159324,0.344968243539203
0.405777227427494,48409010604,"TX, San Patricio, 48409010604","27.8673128,-97.3335865",0.224906142809174,0.738943197552966,0.489644537666509,0.146474716401856,0.428917542706965
0.487515130789946,48409010700,"TX, San Patricio, 48409010700","27.9954662,-97.3494334",0.394079446819185,0.420571253254085,0.701822590798271,0.511266073108851,0.409836289969339
0.77228192517119,48409010800,"TX, San Patricio, 48409010800","27.9843124,-97.3847469",0.853352531354357,0.76360523967632,0.859516832932688,0.655220830039758,0.729714191852825
0.650814697594361,48409010900,"TX, San Patricio, 48409010900","28.0224856,-97.5779642",0.701281250432129,0.692437846292958,0.771736145729377,0.514469647181815,0.574148598335524
0.751969868004656,48409011000,"TX, San Patricio, 48409011000","28.0263476,-97.4921566",0.766241781164181,0.671211252542271,0.808037809527328,0.796867804717663,0.717490692071835
0.704860045374317,48409011100,"TX, San Patricio, 48409011100","27.944975,-97.5859209",0.687570217792552,0.763735814923396,0.821890745203663,0.576306033270855,0.674797415681121
0.559506011015654,48409011200,"TX, San Patricio, 48409011200","28.0455641,-97.7591829",0.630168551400102,0.606834902080984,0.57307288608047,0.490273470225432,0.497180245291283
0.820349883231629,48409011300,"TX, San Patricio, 48409011300","28.0849026,-97.8198252",0.884565185275126,0.779655608033573,0.873368610981492,0.756574050413728,0.807585961454227
0.746872829790064,48411950100,"TX, San Saba, 48411950100","31.201497,-98.7065152",0.676569338573569,0.791761060165919,0.781042286945441,0.663813189064777,0.821178274200613
0.544870284142546,48411950200,"TX, San Saba, 48411950200","31.1551375,-98.8192922",0.488289137542076,0.505953437959717,0.525676114911456,0.529635314618359,0.674797415681121
