row#,Name,FIPS,Source,ToxPi Score,Toxic Releases,Pesticide use,Criteria Air Pollutants,Air pollutant,Pollutant Sources,Transportation,Land Use
63990,"TX, Harris, 48201232402",48201232402,"+29.8121931,-095.1880141",0.459635424582564,0.757425762512536,0.384940569326635,0.806620356051625,0.347617021693957,0,0.170266383619804,0.750577878873387
63991,"TX, Harris, 48201232403",48201232403,"+29.8091004,-095.2052588",0.474504566455594,0.79590480524868,0.384940569326635,0.809425129942839,0.428140159292684,0,0.238834486064507,0.664286815313813
63992,"TX, Harris, 48201232500",48201232500,"+29.8059806,-095.2502934",0.518810060560418,0.878672605934166,0.384940569326635,0.805588217873053,0.562604578350683,0,0.294850373210984,0.705014079227406
63993,"TX, Harris, 48201232600",48201232600,"+29.7828254,-095.2433695",0.585149122034548,0.859795562465011,0.384940569326635,0.818422352744075,0.500832555942226,0,0.938512634390194,0.593540179373696
63994,"TX, Harris, 48201232701",48201232701,"+29.7886494,-095.2278273",0.471523853716549,0.872715885795297,0.384940569326635,0.82035294369523,0.457749718435336,0,0.227720331438746,0.537187527324597
63995,"TX, Harris, 48201232702",48201232702,"+29.7755523,-095.2166662",0.522085697118483,0.914362582614755,0.384940569326635,0.818628798451583,0.52846722698961,0,0.4585496130932,0.549651089353596
63996,"TX, Harris, 48201232800",48201232800,"+29.7852901,-095.2042598",0.487087429603661,0.886252421553742,0.384940569326635,0.820373191417799,0.435213974491068,0,0.221707868246251,0.661123982190137
63997,"TX, Harris, 48201232900",48201232900,"+29.8011268,-095.1934035",0.457493449977924,0.834929578599305,0.384940569326635,0.812468758939057,0.347617021693957,0,0.268424296377457,0.554073924909053
63998,"TX, Harris, 48201233001",48201233001,"+29.7971928,-095.1825542",0.504553415323092,0.714735934850639,0.384940569326635,0.790386565371013,0.460185643124274,0,0.313613641032665,0.868011553556421
63999,"TX, Harris, 48201233002",48201233002,"+29.8017276,-095.1701497",0.50389848584343,0.736992077844143,0.384940569326635,0.777588914139751,0.426963483807349,0,0.343874546326097,0.856929809460035
64000,"TX, Harris, 48201233003",48201233003,"+29.7936986,-095.1707418",0.507021466407673,0.75123343173937,0.384940569326635,0.77996875000882,0.401950528315009,0,0.377552557693625,0.853504427770253
64001,"TX, Harris, 48201233101",48201233101,"+29.7875614,-095.1793247",0.479564631109,0.71816336476151,0.384940569326635,0.81161881220314,0.481840600740339,0,0.229343285626241,0.731045785105137
64002,"TX, Harris, 48201233102",48201233102,"+29.7797575,-095.1642778",0.521998321644444,0.781399647993685,0.384940569326635,0.786966548543883,0.482102084181524,0,0.392241320276656,0.826338081188725
64003,"TX, Harris, 48201233103",48201233103,"+29.7764643,-095.1762714",0.526845931320564,0.739835515584536,0.384940569326635,0.812715613943205,0.534226743838878,0,0.419187838115456,0.79701523843524
64004,"TX, Harris, 48201233200",48201233200,"+29.7793051,-095.1927525",0.483964153082688,0.789303679956181,0.384940569326635,0.814844534249902,0.546069191267301,0,0.235670752585085,0.616920344193711
64005,"TX, Harris, 48201233300",48201233300,"+29.7542552,-095.2006244",0.580372966200955,0.808196833554176,0.384940569326635,0.828649961085998,0.547349083900472,0.420619534730243,0.394953091830446,0.677901688978713
64006,"TX, Harris, 48201233400",48201233400,"+29.7708371,-095.2453025",0.597247306334587,0.734376195673625,0.384940569326635,0.816192282743082,0.544046135169709,0,0.959809628158598,0.74136633327046
64007,"TX, Harris, 48201233500",48201233500,"+29.7633486,-095.2392026",0.599329605677089,0.766334663761473,0.384940569326635,0.822894645002824,0.551980093266729,0.37982593631414,0.633527357392317,0.655803974675504
64008,"TX, Harris, 48201233600",48201233600,"+29.7530269,-095.2607561",0.652737502023001,0.81232908160183,0.384940569326635,0.826484544618924,0.545339790089257,0.400683330583512,0.891693487639526,0.707691710301321
64009,"TX, Harris, 48201233701",48201233701,"+29.7357783,-095.2467911",0.643930099519733,0.823769286844872,0.384940569326635,0.82843942185669,0.563622987542669,0.445959137656052,0.678381154557283,0.78239813885393
64010,"TX, Harris, 48201233702",48201233702,"+29.7475453,-095.2379374",0.559691437412918,0.832430494862883,0.384940569326635,0.826913606023986,0.528756235003552,0.432175658582192,0.187167020475245,0.725456477615931
64011,"TX, Harris, 48201233703",48201233703,"+29.7434920,-095.2215425",0.55463569457605,0.82853587121563,0.384940569326635,0.827116008402969,0.534563919855143,0.450757575757576,0.236369239197425,0.62016667827697
64012,"TX, Harris, 48201240100",48201240100,"+29.9468625,-095.4033400",0.493526991078533,0.714447966297611,0.384940569326635,0.83285961327645,0.479604229203885,0,0.323180168458536,0.719656390986613
64013,"TX, Harris, 48201240400",48201240400,"+29.9870837,-095.3729756",0.486635889312972,0.668272309507795,0.384940569326635,0.839752349867371,0.424300481393172,0,0.366445250975827,0.72274026412
64014,"TX, Harris, 48201240501",48201240501,"+29.9581006,-095.3916772",0.488855983240949,0.720048249835878,0.384940569326635,0.857107386024199,0.435303429352526,0,0.208340751900294,0.816251496247111
64015,"TX, Harris, 48201240502",48201240502,"+29.9484478,-095.3920265",0.497878371607481,0.732525544623043,0.384940569326635,0.85016616450438,0.45227920960001,0,0.207929877422447,0.857307235775853
64016,"TX, Harris, 48201240600",48201240600,"+29.9581780,-095.4085495",0.43959260099254,0.702004905534232,0.384940569326635,0.85155840617623,0.446237565879989,0,0.211319591864685,0.481087168166009
64017,"TX, Harris, 48201240701",48201240701,"+30.0113158,-095.4162249",0.465166052800198,0.569221196096516,0.384940569326635,0.819895942808617,0.347617021693957,0,0.366527425871396,0.767960213804265
64018,"TX, Harris, 48201240702",48201240702,"+29.9793192,-095.4074167",0.485051320588013,0.660777072064634,0.384940569326635,0.836737038630483,0.437601731177682,0,0.30620420461549,0.769098628301165
64019,"TX, Harris, 48201240801",48201240801,"+30.0304946,-095.4173889",0.436847933641345,0.447992476569831,0.384940569326635,0.80768510229555,0.396741502920868,0,0.382606313771143,0.637969570605387
64020,"TX, Harris, 48201240802",48201240802,"+30.0219353,-095.3668131",0.385686779130526,0.474342606054992,0.384940569326635,0.795595874875298,0.410214781285105,0,0.254050537560775,0.380663084810876
64021,"TX, Harris, 48201240901",48201240901,"+30.0205584,-095.3173778",0.387861095874784,0.454843308859363,0.384940569326635,0.790042972362102,0.413916836320835,0,0.213298637266315,0.45798534698824
64022,"TX, Harris, 48201240902",48201240902,"+30.0173010,-095.2862173",0.37204823038856,0.436912735459602,0.384940569326635,0.782081813784124,0.402205130613005,0,0.240560158871465,0.357637204665092
64023,"TX, Harris, 48201241000",48201241000,"+30.0560695,-095.3374301",0.331811183430901,0.454500968621497,0.384940569326635,0.752143744853692,0.394050975933934,0,0.13055536533589,0.206486659944662
64024,"TX, Harris, 48201241101",48201241101,"+30.0624648,-095.3891185",0.406822660831162,0.432695909235534,0.384940569326635,0.785137524013072,0.390101199743396,0,0.187393001438061,0.667490422061435
64025,"TX, Harris, 48201241102",48201241102,"+30.0522607,-095.3650229",0.391454729072428,0.4622499405939,0.384940569326635,0.766329637087021,0.412588775685341,0,0.117455317400534,0.596618863413563
64026,"TX, Harris, 48201241103",48201241103,"+30.0474108,-095.3807767",0.376562766724852,0.45660132666911,0.384940569326635,0.78885300913728,0.402927650647859,0,0.160309525439978,0.442307285853102
64027,"TX, Harris, 48201241200",48201241200,"+30.0463704,-095.3969460",0.381235417151767,0.444899331832406,0.384940569326635,0.793398074218166,0.397347043521508,0,0.133184961994111,0.514877939169545
64028,"TX, Harris, 48201241300",48201241300,"+30.0692450,-095.4177466",0.39190949269195,0.401708076410341,0.384940569326635,0.784016374048118,0.347617021693957,0,0.373060330069164,0.452024077295433
64029,"TX, Harris, 48201241400",48201241400,"+30.0823204,-095.3943057",0.356798050931052,0.419630594745682,0.384940569326635,0.766985253031944,0.347617021693957,0,0.201349037868931,0.377063879850214
64030,"TX, Harris, 48201241500",48201241500,"+29.9602383,-095.3195223",0.468482961844014,0.723477693512854,0.384940569326635,0.839019973117347,0.462683498101913,0,0.422467986030268,0.446791012819077
64031,"TX, Harris, 48201250100",48201250100,"+29.9649580,-095.2644875",0.405517850164084,0.633657683927327,0.384940569326635,0.797449554386133,0.347617021693957,0,0.195357118400329,0.479603003414206
64032,"TX, Harris, 48201250200",48201250200,"+29.9441663,-095.2586892",0.440672200351734,0.626559158406869,0.384940569326635,0.816443774974085,0.347617021693957,0,0.302287201260015,0.606857676800575
64033,"TX, Harris, 48201250301",48201250301,"+29.9543815,-095.2340855",0.426835852340646,0.621484467822031,0.384940569326635,0.786388142096464,0.405170903327502,0,0.294069711703075,0.495797172108812
64034,"TX, Harris, 48201250302",48201250302,"+29.9722890,-095.2089813",0.408737660436526,0.592304996959213,0.384940569326635,0.762075767337693,0.347617021693957,0,0.177853865644046,0.596371402094138
64035,"TX, Harris, 48201250401",48201250401,"+29.9870644,-095.1775689",0.415494338020203,0.510129243508625,0.384940569326635,0.735760054234671,0.347617021693957,0,0.308457166335685,0.621556311041848
64036,"TX, Harris, 48201250402",48201250402,"+29.9706160,-095.1777300",0.412889791884287,0.544596864163421,0.384940569326635,0.741126807404973,0.347617021693957,0,0.304033417790865,0.567913862810159
64037,"TX, Harris, 48201250500",48201250500,"+29.9929363,-095.1954464",0.393789169067631,0.537554724093906,0.384940569326635,0.744854402293406,0.339015592707595,0,0.282154351845511,0.468004543206366
64038,"TX, Harris, 48201250600",48201250600,"+29.9887574,-095.2461399",0.395516130306138,0.604913186543209,0.384940569326635,0.767135002002727,0.478916114884976,0,0.182339245360542,0.350368794024874
64039,"TX, Harris, 48201250701",48201250701,"+30.0126388,-095.2227405",0.350494717578402,0.549476219436065,0.384940569326635,0.751471806787678,0.347617021693957,0,0.165986441142231,0.253970964662248
64040,"TX, Harris, 48201250702",48201250702,"+30.0022746,-095.1788112",0.388488199613065,0.408520647143876,0.384940569326635,0.73854065718408,0.347617021693957,0,0.307861398342806,0.531937103600099
64041,"TX, Harris, 48201250800",48201250800,"+30.0152116,-095.1612863",0.35861984535888,0.411492965914995,0.384940569326635,0.72094689201484,0.347617021693957,0,0.234732589194001,0.410608879367733
64042,"TX, Harris, 48201250900",48201250900,"+30.0448073,-095.1510438",0.344694486322039,0.447650136331965,0.384940569326635,0.694068629051193,0.347617021693957,0,0.129062521399712,0.409522526450812
64043,"TX, Harris, 48201251000",48201251000,"+30.0349325,-095.1889448",0.377116509114958,0.465425649741634,0.384940569326635,0.724791840105197,0.347617021693957,0,0.34121755803602,0.375822924901264
64044,"TX, Harris, 48201251100",48201251100,"+30.0354861,-095.2365210",0.348812427599022,0.450378789404368,0.384940569326635,0.749427916710912,0.274897100471658,0,0.167616243237691,0.414426374041892
64045,"TX, Harris, 48201251200",48201251200,"+30.0577974,-095.2234590",0.399691679224531,0.445469227640148,0.384940569326635,0.738144014262272,0.347617021693957,0,0.254420324590838,0.627250597057866
64046,"TX, Harris, 48201251300",48201251300,"+30.0541527,-095.1971487",0.368483806505806,0.473510920653588,0.384940569326635,0.716960299837669,0.347617021693957,0,0.177689515852907,0.478668318175887
64047,"TX, Harris, 48201251401",48201251401,"+30.0808867,-095.1912502",0.368328553702168,0.41766918655932,0.384940569326635,0.711791848987238,0.347617021693957,0,0.0854413476682873,0.630839901679741
64048,"TX, Harris, 48201251402",48201251402,"+30.0743768,-095.2031065",0.379902498403167,0.453043001961408,0.384940569326635,0.723152693789936,0.298217294739483,0,0.182359789084435,0.61760413992027
64049,"TX, Harris, 48201251501",48201251501,"+30.0952036,-095.1628116",0.307698024277061,0.438662698204929,0.384940569326635,0.654113507573033,0.300343567984912,0,0.114065602958296,0.261760223891623
64050,"TX, Harris, 48201251502",48201251502,"+30.0624700,-095.1714930",0.368530930441703,0.447360154012832,0.384940569326635,0.709751999081143,0.347617021693957,0,0.141950284188181,0.548096484789173
64051,"TX, Harris, 48201251503",48201251503,"+30.0726708,-095.1832306",0.390342822491502,0.422888868303724,0.384940569326635,0.708489219544427,0.347617021693957,0,0.213716359652126,0.654747718919641
64052,"TX, Harris, 48201251600",48201251600,"+30.1012290,-095.1143843",0.269333777724203,0.334855069253416,0.384940569326635,0.63865272526315,0.272192811198346,0,0.0260083544477162,0.228686914580158
64053,"TX, Harris, 48201251700",48201251700,"+30.0255354,-095.0804926",0.317871150474729,0.34986165426858,0.384940569326635,0.671516953202646,0.25432936347947,0,0.0974457303293844,0.467003782716387
64054,"TX, Harris, 48201251800",48201251800,"+29.9733824,-095.0333100",0.423793291464594,0.609522697157771,0.384940569326635,0.65833076537397,0.303852951011347,0.411902601330914,0.0729918509895227,0.525011605061998
64055,"TX, Harris, 48201251901",48201251901,"+29.9558315,-095.1127730",0.430823846219715,0.617690532480034,0.384940569326635,0.666336352810098,0.322012287887355,0.376099928504647,0.108402383071972,0.540284869457265
64056,"TX, Harris, 48201251902",48201251902,"+29.9082834,-095.0972575",0.452523226051288,0.691962253968126,0.384940569326635,0.678725152907815,0.268814169892503,0.472357421767585,0.186420598507156,0.484442415989192
64057,"TX, Harris, 48201252000",48201252000,"+29.9207276,-095.1737246",0.392479671779523,0.650156469626366,0.384940569326635,0.731141996999233,0.394044094790745,0,0.266691775662535,0.320382796051147
64058,"TX, Harris, 48201252100",48201252100,"+29.8851046,-095.1384822",0.430250775073761,0.607678087405504,0.384940569326635,0.718117672503844,0.41796294851602,0.455920365176264,0.0544408683147299,0.372694914273326
64059,"TX, Harris, 48201252200",48201252200,"+29.8329284,-095.1490398",0.540879938696128,0.720974582244222,0.384940569326635,0.772756444095032,0.482755792784488,0.385799923005005,0.325618023693762,0.713314235723751
64060,"TX, Harris, 48201252301",48201252301,"+29.7965545,-095.1526111",0.504210003145609,0.790697206100906,0.384940569326635,0.77980686983364,0.43981057814138,0,0.353447921659933,0.780766876956767
64061,"TX, Harris, 48201252302",48201252302,"+29.8000550,-095.1340881",0.515804008264746,0.797548038390437,0.384940569326635,0.77762943041565,0.425353296301102,0.380492767970082,0.138909813052113,0.705754142397204
64062,"TX, Harris, 48201252400",48201252400,"+29.7816516,-095.1428602",0.491450432885167,0.799086555694729,0.384940569326635,0.775986178778186,0.463935866162328,0,0.361097034855852,0.655106825378437
64063,"TX, Harris, 48201252500",48201252500,"+29.7661133,-095.1281275",0.564937093686792,0.829893149570464,0.384940569326635,0.772339534337323,0.439266967829441,0.455191662541935,0.420530028076423,0.652397744125323
64064,"TX, Harris, 48201252600",48201252600,"+29.8281451,-095.0956374",0.504418232374969,0.802995275704717,0.384940569326635,0.747197628374722,0.4553757240351,0.473532970356927,0.155303704718209,0.511581754108473
64065,"TX, Harris, 48201252700",48201252700,"+29.9167216,-095.0200269",0.504768686106477,0.663914519656371,0.384940569326635,0.661811445591417,0.419497443447187,0.483164219325744,0.312141340820379,0.607911264577606
64066,"TX, Harris, 48201252800",48201252800,"+29.8579891,-095.0195121",0.459433465807538,0.61675614500727,0.384940569326635,0.6969705106378,0.460522819140539,0.48354919430237,0.156988290077381,0.416306732160773
64067,"TX, Harris, 48201252900",48201252900,"+29.8128692,-095.0578260",0.485965282275357,0.729226995742899,0.384940569326635,0.692732899520058,0.447331667647054,0.489626299290546,0.175101006642471,0.482797537757836
64068,"TX, Harris, 48201253000",48201253000,"+29.8221743,-095.0196332",0.513967323270145,0.703074215336037,0.384940569326635,0.699912988554699,0.474216294086827,0.417560358576693,0.41004588098336,0.508020956026761
64069,"TX, Harris, 48201253100",48201253100,"+29.8288340,-094.9611680",0.444550811884645,0.614579263847663,0.384940569326635,0.729992691987579,0.41433658605537,0,0.264356639046771,0.7036499329285
64070,"TX, Harris, 48201253200",48201253200,"+29.7923539,-094.9725948",0.466230417237714,0.719019215356175,0.384940569326635,0.716272188956161,0.313245711464455,0.441408183468075,0.220002739163186,0.468724312929311
64071,"TX, Harris, 48201253300",48201253300,"+29.7593964,-095.0566654",0.484838883928752,0.814536169253014,0.384940569326635,0.677369210722922,0.228346166797467,0.45846394984326,0.249969184414161,0.580246937143807
64072,"TX, Harris, 48201253400",48201253400,"+29.7525798,-095.0100905",0.534998578639126,0.817804511641582,0.384940569326635,0.728968521464788,0.458362140179165,0.406244844085134,0.0891803054166952,0.859489158359881
64073,"TX, Harris, 48201253500",48201253500,"+29.7796146,-095.0042399",0.519192714364711,0.778099085347435,0.384940569326635,0.735330947179215,0.43829672663978,0.41441181323214,0.239491885229063,0.643777973598706
64074,"TX, Harris, 48201253600",48201253600,"+29.7640154,-094.9935711",0.48678926884492,0.798186402245752,0.384940569326635,0.749460146332281,0.347617021693957,0,0.342450181469561,0.784870560846256
64075,"TX, Harris, 48201253700",48201253700,"+29.7654725,-094.9739550",0.464368343496598,0.718944706010286,0.384940569326635,0.753078477390489,0.391986632977207,0,0.339683626652058,0.661944392119512
64076,"TX, Harris, 48201253800",48201253800,"+29.7663898,-094.9479843",0.435434051715014,0.706060630469892,0.384940569326635,0.722666943625886,0.42143792582651,0,0.197096487023214,0.61583580573296
64077,"TX, Harris, 48201253900",48201253900,"+29.7529354,-094.9334409",0.460030947513535,0.7195427945435,0.384940569326635,0.725127654929622,0.431862857757981,0,0.187187564199137,0.771555191837871
64078,"TX, Harris, 48201254000",48201254000,"+29.7343474,-094.9429906",0.409501443449333,0.729084018349437,0.384940569326635,0.716162922300487,0.334845619935007,0,0.101349037868931,0.600127936364833
64079,"TX, Harris, 48201254100",48201254100,"+29.7467229,-094.9542185",0.483037872461853,0.696839595474665,0.384940569326635,0.71838888321201,0.512337827354384,0,0.321036773265767,0.747721458599512
64080,"TX, Harris, 48201254200",48201254200,"+29.7287181,-094.9645080",0.460305120905656,0.671754111103504,0.384940569326635,0.721675267430269,0.522673304424396,0,0.240882010545778,0.680210583509006
64081,"TX, Harris, 48201254300",48201254300,"+29.7426286,-094.9744165",0.466285137581863,0.721941189974667,0.384940569326635,0.740653154262927,0.502339526300637,0,0.212976785592002,0.701144737616175
64082,"TX, Harris, 48201254400",48201254400,"+29.7264985,-094.9771664",0.444392057540749,0.701974699042656,0.384940569326635,0.743466038412002,0.516088050392438,0,0.124399096076149,0.639875949535366
64083,"TX, Harris, 48201254500",48201254500,"+29.7306384,-094.9972893",0.481252806693123,0.78299857828113,0.384940569326635,0.719372320397927,0.523877504482487,0,0.406505512565911,0.55107516179777
64084,"TX, Harris, 48201254600",48201254600,"+29.7218169,-095.0067909",0.485917414314107,0.770998546060872,0.384940569326635,0.722521152222937,0.516094931535627,0,0.428726973909471,0.578139727143207
64085,"TX, Harris, 48201254700",48201254700,"+29.6859304,-094.9543866",0.415375152052721,0.792680765714424,0.384940569326635,0.651170795919469,0.4542403354089,0,0.180962815859755,0.443630782139864
64086,"TX, Harris, 48201310100",48201310100,"+29.7547757,-095.3429694",0.661615398224213,0.827343721681414,0.384940569326635,0.831066154336031,0.503103333194626,0.479912555683881,0.919057727864138,0.685883725482764
64087,"TX, Harris, 48201310200",48201310200,"+29.7434758,-095.3511172",0.588949093168858,0.787749052523048,0.384940569326635,0.828241095603603,0.395963933740501,0.449458285211461,0.475840580702595,0.80045013507416
64088,"TX, Harris, 48201310300",48201310300,"+29.7364559,-095.3359747",0.645076695668859,0.78151241889557,0.384940569326635,0.828063014303036,0.495768034555056,0.44536105153165,0.834253235636513,0.745638545433549
64089,"TX, Harris, 48201310400",48201310400,"+29.7514647,-095.3287113",0.635766149620867,0.804159232513462,0.384940569326635,0.830058358066637,0.550872229213286,0.473849199802013,0.747976443196604,0.658507015227431
64090,"TX, Harris, 48201310500",48201310500,"+29.7465598,-095.3167847",0.636467778488002,0.787295955149401,0.384940569326635,0.830386192936267,0.55665927063531,0.461997470164439,0.683380127371088,0.750614863832871
64091,"TX, Harris, 48201310600",48201310600,"+29.7325390,-095.3248198",0.619585880133338,0.733274665614138,0.384940569326635,0.826832629814967,0.540873928159538,0.426751636143651,0.733643771827707,0.690783960046729
64092,"TX, Harris, 48201310700",48201310700,"+29.7223929,-095.3144552",0.637927064219881,0.742487645544945,0.384940569326635,0.819029383096549,0.560196178234502,0.387504812187208,0.908374991440115,0.662955869709216
64093,"TX, Harris, 48201310800",48201310800,"+29.7299752,-095.3107949",0.640988636837061,0.75313845447479,0.384940569326635,0.830276936917578,0.528033714968697,0.402924434911731,0.898294870916935,0.689311476343064
64094,"TX, Harris, 48201310900",48201310900,"+29.7357279,-095.3009728",0.631324028135109,0.772454498954856,0.384940569326635,0.827055227341005,0.545566867814497,0.409592751471154,0.773621858522222,0.706036423515396
64095,"TX, Harris, 48201311000",48201311000,"+29.7451188,-095.2971113",0.650760004143797,0.801370166457906,0.384940569326635,0.826492622855028,0.547252747895824,0.420633283836551,0.89352872697391,0.681101911660725
64096,"TX, Harris, 48201311100",48201311100,"+29.7332048,-095.2862683",0.629683573115286,0.796911688301227,0.384940569326635,0.825428192562799,0.557670798684106,0.379344717593356,0.705601588714648,0.757887456624231
64097,"TX, Harris, 48201311200",48201311200,"+29.7189931,-095.2991593",0.614482611209549,0.773463395773508,0.384940569326635,0.823914511369353,0.561964632034098,0.378774129681571,0.736780113675272,0.641540926606405
64098,"TX, Harris, 48201311300",48201311300,"+29.7097213,-095.2945292",0.601304634239072,0.762425943751485,0.384940569326635,0.819466483680037,0.557505651247568,0,0.882510443059645,0.802283348608136
64099,"TX, Harris, 48201311400",48201311400,"+29.7187802,-095.2751525",0.648768454711134,0.816898316894289,0.384940569326635,0.82029213642861,0.535981435352096,0.395183688060276,0.928651646921865,0.659431389994165
64100,"TX, Harris, 48201311500",48201311500,"+29.7083733,-095.2819707",0.646253045306456,0.77616788365265,0.384940569326635,0.819195327043211,0.551326384663765,0.380499642523236,0.914859960282134,0.69678154965356
64101,"TX, Harris, 48201311600",48201311600,"+29.7011087,-095.2861718",0.541658386254573,0.765569432641538,0.384940569326635,0.798129034185321,0.499435683874841,0,0.44625761829761,0.897276365456065
64102,"TX, Harris, 48201311700",48201311700,"+29.6999461,-095.3073238",0.605595618119649,0.719281004949837,0.384940569326635,0.812719620984099,0.559859002218237,0,0.960501266862973,0.801867862495764
64103,"TX, Harris, 48201311800",48201311800,"+29.7010822,-095.3235663",0.555604210576017,0.70739978492978,0.384940569326635,0.821785615660684,0.551993855553107,0,0.733328768061357,0.689780880500552
64104,"TX, Harris, 48201311900",48201311900,"+29.7170693,-095.3251747",0.647801250501815,0.720130814246187,0.384940569326635,0.823181946920864,0.554120128798536,0.386817356871803,0.929281654454564,0.736136282894118
64105,"TX, Harris, 48201312000",48201312000,"+29.7153838,-095.3513343",0.547648561212454,0.840280155140541,0.384940569326635,0.826440055650727,0.468250342941887,0.399782764120332,0.230541669519962,0.683304371787095
64106,"TX, Harris, 48201312100",48201312100,"+29.7222737,-095.3446050",0.53590541065989,0.710933944444221,0.384940569326635,0.8266707849302,0.347617021693957,0.387016718913271,0.231767445045539,0.862391390265409
64107,"TX, Harris, 48201312200",48201312200,"+29.7321056,-095.3497568",0.577650842761243,0.724059671917226,0.384940569326635,0.825610344282963,0.518702884804292,0.414824286421383,0.445422173525988,0.729995969050213
64108,"TX, Harris, 48201312300",48201312300,"+29.7378633,-095.3604134",0.584990488619369,0.750953518250762,0.384940569326635,0.818017528041761,0.514808157759267,0.412108837925535,0.489782921317538,0.724321887714084
64109,"TX, Harris, 48201312400",48201312400,"+29.7298994,-095.3610157",0.544793591693171,0.709121554949636,0.384940569326635,0.825116571560777,0.522150337542026,0.380836495627784,0.221618845442717,0.769770767402625
64110,"TX, Harris, 48201312500",48201312500,"+29.7399658,-095.3728877",0.552135989323762,0.747016605515303,0.384940569326635,0.820866862036008,0.346970194234183,0.40011961722488,0.495932342669315,0.669105734260009
64111,"TX, Harris, 48201312600",48201312600,"+29.7252336,-095.3805516",0.568409666784716,0.84664768356485,0.384940569326635,0.821223077212656,0.442969022865172,0.386061156024858,0.478470177360816,0.618555981138028
64112,"TX, Harris, 48201312700",48201312700,"+29.7265569,-095.3678989",0.49717487467268,0.603288077296398,0.384940569326635,0.822085129114519,0.525618433709327,0,0.440649181674998,0.703642731586883
64113,"TX, Harris, 48201312800",48201312800,"+29.7219584,-095.3579409",0.490228785024079,0.706364709151761,0.384940569326635,0.824614752181036,0.555984918602779,0,0.187030062315963,0.772666483590375
64114,"TX, Harris, 48201312900",48201312900,"+29.7140414,-095.3624725",0.549635945979253,0.841514593762964,0.384940569326635,0.819320843189313,0.536965438828135,0.384596876203047,0.234287475176334,0.645825825368345
64115,"TX, Harris, 48201313000",48201313000,"+29.7186806,-095.3718274",0.565337316556752,0.84048153175105,0.384940569326635,0.820696931103601,0.503922189234127,0.383435076720013,0.409183044579881,0.614701873181956
64116,"TX, Harris, 48201313100",48201313100,"+29.7151006,-095.3862121",0.56226128189172,0.904899895686916,0.384940569326635,0.823942949348774,0.301816132627377,0.427604080734752,0.453920427309457,0.63870491820813
64117,"TX, Harris, 48201313200",48201313200,"+29.7065324,-095.3595086",0.574648048068358,0.871990929997463,0.384940569326635,0.820790006938468,0.486278938097302,0.406732937359072,0.41155926864343,0.640243686116136
64118,"TX, Harris, 48201313300",48201313300,"+29.7045424,-095.3355622",0.50775352503326,0.832611733812341,0.384940569326635,0.820397402746906,0.52325132045228,0,0.301835239334383,0.691238409560276
64119,"TX, Harris, 48201313400",48201313400,"+29.6941920,-095.3382526",0.580541094289896,0.856611798252857,0.384940569326635,0.815528487067488,0.531777056863562,0.371693339932904,0.38441416147367,0.718822247112157
64120,"TX, Harris, 48201313500",48201313500,"+29.6887139,-095.3478932",0.598771523964734,0.871878159095578,0.384940569326635,0.814374999892494,0.53209358945026,0.3933550569213,0.335684448401014,0.859073844665861
64121,"TX, Harris, 48201313600",48201313600,"+29.6916457,-095.3575750",0.589840843922449,0.89838737610304,0.384940569326635,0.817106945560606,0.517863385335223,0.414789913655612,0.307881942066699,0.78791577540933
64122,"TX, Harris, 48201313700",48201313700,"+29.6975006,-095.3664610",0.597690845048096,0.889790608600392,0.384940569326635,0.815892738486311,0.54766561648717,0.428752131111478,0.324714099842498,0.792080151482184
64123,"TX, Harris, 48201313800",48201313800,"+29.6877873,-095.3722314",0.606695626231869,0.906092045221132,0.384940569326635,0.81504284853638,0.5022363091528,0.459666996645218,0.471005957679929,0.707884657060991
64124,"TX, Harris, 48201313900",48201313900,"+29.6918671,-095.3839029",0.615391734937874,0.928319995489164,0.384940569326635,0.81466646702118,0.417226666194787,0.468273937194082,0.482976100801205,0.811338408538068
64125,"TX, Harris, 48201314001",48201314001,"+29.6990020,-095.3923379",0.605123556779467,0.919004313486997,0.384940569326635,0.819385668023011,0.347617021693957,0.465434746741462,0.41031294939396,0.889169628790248
64126,"TX, Harris, 48201314002",48201314002,"+29.6872980,-095.3965766",0.591155080997118,0.933867921108699,0.384940569326635,0.818883834571425,0.347617021693957,0.479218225815322,0.361911935903581,0.811646058560206
64127,"TX, Harris, 48201314300",48201314300,"+29.6837629,-095.4194457",0.623099581075147,0.87897467084993,0.384940569326635,0.819482909677934,0.433225324109421,0.471759335643183,0.480928576319934,0.892385681598988
64128,"TX, Harris, 48201314400",48201314400,"+29.6899391,-095.4055767",0.601010067872359,0.913881292515637,0.384940569326635,0.817398473353347,0.391112727792192,0.474976626519276,0.460891597616928,0.763869187982498
64129,"TX, Harris, 48201320100",48201320100,"+29.6946696,-095.2812683",0.609599649775397,0.793156014515226,0.384940569326635,0.810275021333194,0.506660884223385,0.392468239564428,0.492953502704924,0.886743316759986
64130,"TX, Harris, 48201320200",48201320200,"+29.6971860,-095.2749645",0.567100914119508,0.809048656616631,0.384940569326635,0.814362811126494,0.52309993530212,0.419010889292196,0.404553858796138,0.614689678376343
64131,"TX, Harris, 48201320500",48201320500,"+29.6991881,-095.2440992",0.564875678623166,0.827728351007487,0.384940569326635,0.819126509960676,0.556865704930983,0.467022768520046,0.191371635965213,0.707074210651122
